기준일,순위,팀명,경기,승,패,무,승률,게임차,최근10경기,연속,홈,방문
2022-08-17,1,SSG,106,71,32,3,0.689,0.0,7승0무3패,1패,39-0-13,32-3-19
2022-08-17,2,LG,102,62,39,1,0.614,8.0,7승0무3패,2승,28-0-23,34-1-16
2022-08-17,3,키움,108,61,45,2,0.575,11.5,3승0무7패,2패,28-1-24,33-1-21
2022-08-17,4,KT,104,57,45,2,0.559,13.5,7승0무3패,5승,29-1-24,28-1-21
2022-08-17,5,KIA,103,51,51,1,0.5,19.5,4승0무6패,1승,25-0-27,26-1-24
2022-08-17,6,롯데,106,46,56,4,0.451,24.5,6승0무4패,2승,19-3-32,27-1-24
2022-08-17,7,NC,101,44,54,3,0.449,24.5,7승0무3패,2승,23-3-24,21-0-30
2022-08-17,8,두산,102,44,56,2,0.44,25.5,3승0무7패,3패,20-1-32,24-1-24
2022-08-17,9,삼성,105,42,61,2,0.408,29.0,4승0무6패,4패,18-2-31,24-0-30
2022-08-17,10,한화,103,31,70,2,0.307,39.0,3승0무7패,4패,19-0-31,12-2-39
2022-08-18,1,SSG,107,71,33,3,0.683,0.0,6승0무4패,2패,39-0-14,32-3-19
2022-08-18,2,LG,103,63,39,1,0.618,7.0,8승0무2패,3승,28-0-23,35-1-16
2022-08-18,3,키움,109,61,46,2,0.57,11.5,2승0무8패,3패,28-1-24,33-1-22
2022-08-18,4,KT,105,57,46,2,0.553,13.5,6승0무4패,1패,29-1-24,28-1-22
2022-08-18,5,KIA,104,51,52,1,0.495,19.5,3승0무7패,1패,25-0-28,26-1-24
2022-08-18,6,롯데,107,47,56,4,0.456,23.5,7승0무3패,3승,20-3-32,27-1-24
2022-08-18,7,NC,102,45,54,3,0.455,23.5,8승0무2패,3승,23-3-24,22-0-30
2022-08-18,8,두산,103,45,56,2,0.446,24.5,4승0무6패,1승,21-1-32,24-1-24
2022-08-18,9,삼성,106,43,61,2,0.413,28.0,4승0무6패,1승,18-2-31,25-0-30
2022-08-18,10,한화,104,31,71,2,0.304,39.0,2승0무8패,5패,19-0-32,12-2-39
2022-08-19,1,SSG,107,71,33,3,0.683,0.0,6승0무4패,2패,39-0-14,32-3-19
2022-08-19,2,LG,103,63,39,1,0.618,7.0,8승0무2패,3승,28-0-23,35-1-16
2022-08-19,3,키움,109,61,46,2,0.57,11.5,2승0무8패,3패,28-1-24,33-1-22
2022-08-19,4,KT,106,58,46,2,0.558,13.0,6승0무4패,1승,29-1-24,29-1-22
2022-08-19,5,KIA,105,52,52,1,0.5,19.0,4승0무6패,1승,26-0-28,26-1-24
2022-08-19,6,롯데,108,47,57,4,0.452,24.0,6승0무4패,1패,20-3-33,27-1-24
2022-08-19,7,NC,103,45,55,3,0.45,24.0,7승0무3패,1패,23-3-24,22-0-31
2022-08-19,8,두산,103,45,56,2,0.446,24.5,4승0무6패,1승,21-1-32,24-1-24
2022-08-19,9,삼성,107,44,61,2,0.419,27.5,4승0무6패,2승,18-2-31,26-0-30
2022-08-19,10,한화,105,31,72,2,0.301,39.5,2승0무8패,6패,19-0-33,12-2-39
2022-08-20,1,SSG,108,72,33,3,0.686,0.0,7승0무3패,1승,39-0-14,33-3-19
2022-08-20,2,LG,104,64,39,1,0.621,7.0,8승0무2패,4승,29-0-23,35-1-16
2022-08-20,3,키움,110,61,47,2,0.565,12.5,2승0무8패,4패,28-1-25,33-1-22
2022-08-20,4,KT,107,58,47,2,0.552,14.0,6승0무4패,1패,29-1-25,29-1-22
2022-08-20,5,KIA,106,53,52,1,0.505,19.0,5승0무5패,2승,26-0-28,27-1-24
2022-08-20,6,NC,103,45,55,3,0.45,24.5,7승0무3패,1패,23-3-24,22-0-31
2022-08-20,7,롯데,109,47,58,4,0.448,25.0,6승0무4패,2패,20-3-34,27-1-24
2022-08-20,8,두산,104,45,57,2,0.441,25.5,3승0무7패,1패,21-1-32,24-1-25
2022-08-20,9,삼성,107,44,61,2,0.419,28.0,4승0무6패,2승,18-2-31,26-0-30
2022-08-20,10,한화,106,32,72,2,0.308,39.5,2승0무8패,1승,19-0-33,13-2-39
2022-08-21,1,SSG,109,73,33,3,0.689,0.0,7승0무3패,2승,39-0-14,34-3-19
2022-08-21,2,LG,105,64,40,1,0.615,8.0,7승0무3패,1패,29-0-24,35-1-16
2022-08-21,3,키움,111,61,48,2,0.56,13.5,2승0무8패,5패,28-1-26,33-1-22
2022-08-21,4,KT,108,59,47,2,0.557,14.0,7승0무3패,1승,30-1-25,29-1-22
2022-08-21,5,KIA,107,53,53,1,0.5,20.0,5승0무5패,1패,26-0-28,27-1-25
2022-08-21,6,NC,104,46,55,3,0.455,24.5,8승0무2패,1승,23-3-24,23-0-31
2022-08-21,7,롯데,110,48,58,4,0.453,25.0,7승0무3패,1승,21-3-34,27-1-24
2022-08-21,8,두산,105,46,57,2,0.447,25.5,3승0무7패,1승,21-1-32,25-1-25
2022-08-21,9,삼성,108,44,62,2,0.415,29.0,4승0무6패,1패,18-2-32,26-0-30
2022-08-21,10,한화,107,32,73,2,0.305,40.5,2승0무8패,1패,19-0-33,13-2-40
2022-08-23,1,SSG,110,74,33,3,0.692,0.0,7승0무3패,3승,40-0-14,34-3-19
2022-08-23,2,LG,106,64,41,1,0.61,9.0,7승0무3패,2패,29-0-24,35-1-17
2022-08-23,3,KT,109,60,47,2,0.561,14.0,8승0무2패,2승,30-1-25,30-1-22
2022-08-23,4,키움,112,61,49,2,0.555,14.5,2승0무8패,6패,28-1-27,33-1-22
2022-08-23,5,KIA,108,54,53,1,0.505,20.0,5승0무5패,1승,26-0-28,28-1-25
2022-08-23,6,롯데,111,49,58,4,0.458,25.0,7승0무3패,2승,21-3-34,28-1-24
2022-08-23,7,NC,105,46,56,3,0.451,25.5,7승0무3패,1패,23-3-25,23-0-31
2022-08-23,8,두산,106,46,58,2,0.442,26.5,3승0무7패,1패,21-1-33,25-1-25
2022-08-23,9,삼성,109,44,63,2,0.411,30.0,4승0무6패,2패,18-2-32,26-0-31
2022-08-23,10,한화,108,33,73,2,0.311,40.5,3승0무7패,1승,20-0-33,13-2-40
2022-08-24,1,SSG,111,75,33,3,0.694,0.0,7승0무3패,4승,41-0-14,34-3-19
2022-08-24,2,LG,107,65,41,1,0.613,9.0,7승0무3패,1승,29-0-24,36-1-17
2022-08-24,3,KT,110,61,47,2,0.565,14.0,8승0무2패,3승,30-1-25,31-1-22
2022-08-24,4,키움,113,62,49,2,0.559,14.5,3승0무7패,1승,29-1-27,33-1-22
2022-08-24,5,KIA,109,54,54,1,0.5,21.0,5승0무5패,1패,26-0-28,28-1-26
2022-08-24,6,롯데,112,50,58,4,0.463,25.0,7승0무3패,3승,21-3-34,29-1-24
2022-08-24,7,NC,106,46,57,3,0.447,26.5,6승0무4패,2패,23-3-26,23-0-31
2022-08-24,8,두산,107,46,59,2,0.438,27.5,3승0무7패,2패,21-1-34,25-1-25
2022-08-24,9,삼성,110,44,64,2,0.407,31.0,3승0무7패,3패,18-2-32,26-0-32
2022-08-24,10,한화,109,33,74,2,0.308,41.5,2승0무8패,1패,20-0-34,13-2-40
2022-08-25,1,SSG,112,75,34,3,0.688,0.0,6승0무4패,1패,41-0-14,34-3-20
2022-08-25,2,LG,108,65,42,1,0.607,9.0,6승0무4패,1패,29-0-25,36-1-17
2022-08-25,3,KT,111,62,47,2,0.569,13.0,8승0무2패,4승,31-1-25,31-1-22
2022-08-25,4,키움,114,63,49,2,0.563,13.5,4승0무6패,2승,29-1-27,34-1-22
2022-08-25,5,KIA,110,55,54,1,0.505,20.0,6승0무4패,1승,26-0-28,29-1-26
2022-08-25,6,롯데,113,50,59,4,0.459,25.0,6승0무4패,1패,21-3-35,29-1-24
2022-08-25,7,NC,107,46,58,3,0.442,26.5,5승0무5패,3패,23-3-27,23-0-31
2022-08-25,8,두산,108,46,60,2,0.434,27.5,3승0무7패,3패,21-1-34,25-1-26
2022-08-25,9,삼성,111,45,64,2,0.413,30.0,3승0무7패,1승,18-2-32,27-0-32
2022-08-25,10,한화,110,34,74,2,0.315,40.5,3승0무7패,1승,21-0-34,13-2-40
2022-08-26,1,SSG,113,75,35,3,0.682,0.0,6승0무4패,2패,41-0-14,34-3-21
2022-08-26,2,LG,109,66,42,1,0.611,8.0,6승0무4패,1승,30-0-25,36-1-17
2022-08-26,3,KT,112,63,47,2,0.573,12.0,8승0무2패,5승,32-1-25,31-1-22
2022-08-26,4,키움,115,64,49,2,0.566,12.5,4승0무6패,3승,29-1-27,35-1-22
2022-08-26,5,KIA,111,55,55,1,0.5,20.0,5승0무5패,1패,26-0-28,29-1-27
2022-08-26,6,롯데,114,51,59,4,0.464,24.0,7승0무3패,1승,22-3-35,29-1-24
2022-08-26,7,NC,108,46,59,3,0.438,26.5,4승0무6패,4패,23-3-28,23-0-31
2022-08-26,8,두산,109,46,61,2,0.43,27.5,2승0무8패,4패,21-1-34,25-1-27
2022-08-26,9,삼성,112,45,65,2,0.409,30.0,3승0무7패,1패,18-2-32,27-0-33
2022-08-26,10,한화,111,35,74,2,0.321,39.5,4승0무6패,2승,22-0-34,13-2-40
2022-08-27,1,SSG,114,76,35,3,0.685,0.0,6승0무4패,1승,42-0-14,34-3-21
2022-08-27,2,LG,110,67,42,1,0.615,8.0,7승0무3패,2승,31-0-25,36-1-17
2022-08-27,3,KT,113,63,48,2,0.568,13.0,7승0무3패,1패,32-1-25,31-1-23
2022-08-27,4,키움,116,64,50,2,0.561,13.5,3승0무7패,1패,29-1-27,35-1-23
2022-08-27,5,KIA,112,55,56,1,0.495,21.0,5승0무5패,2패,26-0-29,29-1-27
2022-08-27,6,롯데,115,51,60,4,0.459,25.0,6승0무4패,1패,22-3-35,29-1-25
2022-08-27,7,NC,109,47,59,3,0.443,26.5,5승0무5패,1승,24-3-28,23-0-31
2022-08-27,8,두산,110,47,61,2,0.435,27.5,3승0무7패,1승,21-1-34,26-1-27
2022-08-27,9,삼성,113,46,65,2,0.414,30.0,4승0무6패,1승,19-2-32,27-0-33
2022-08-27,10,한화,112,35,75,2,0.318,40.5,4승0무6패,1패,22-0-34,13-2-41
2022-08-28,1,SSG,115,76,36,3,0.679,0.0,5승0무5패,1패,42-0-15,34-3-21
2022-08-28,2,LG,111,68,42,1,0.618,7.0,7승0무3패,3승,32-0-25,36-1-17
2022-08-28,3,KT,114,63,49,2,0.563,13.0,6승0무4패,2패,32-1-25,31-1-24
2022-08-28,4,키움,117,64,51,2,0.557,13.5,3승0무7패,2패,29-1-27,35-1-24
2022-08-28,5,KIA,113,56,56,1,0.5,20.0,5승0무5패,1승,27-0-29,29-1-27
2022-08-28,6,롯데,116,52,60,4,0.464,24.0,6승0무4패,1승,22-3-35,30-1-25
2022-08-28,7,NC,110,48,59,3,0.449,25.5,5승0무5패,2승,25-3-28,23-0-31
2022-08-28,8,두산,111,47,62,2,0.431,27.5,3승0무7패,1패,21-1-34,26-1-28
2022-08-28,9,삼성,114,47,65,2,0.42,29.0,5승0무5패,2승,20-2-32,27-0-33
2022-08-28,10,한화,113,35,76,2,0.315,40.5,4승0무6패,2패,22-0-34,13-2-42
2022-08-30,1,SSG,115,76,36,3,0.679,0.0,5승0무5패,1패,42-0-15,34-3-21
2022-08-30,2,LG,111,68,42,1,0.618,7.0,7승0무3패,3승,32-0-25,36-1-17
2022-08-30,3,KT,114,63,49,2,0.563,13.0,6승0무4패,2패,32-1-25,31-1-24
2022-08-30,4,키움,118,65,51,2,0.56,13.0,4승0무6패,1승,30-1-27,35-1-24
2022-08-30,5,KIA,113,56,56,1,0.5,20.0,5승0무5패,1승,27-0-29,29-1-27
2022-08-30,6,롯데,117,52,61,4,0.46,24.5,5승0무5패,1패,22-3-35,30-1-26
2022-08-30,7,NC,110,48,59,3,0.449,25.5,5승0무5패,2승,25-3-28,23-0-31
2022-08-30,8,두산,111,47,62,2,0.431,27.5,3승0무7패,1패,21-1-34,26-1-28
2022-08-30,9,삼성,114,47,65,2,0.42,29.0,5승0무5패,2승,20-2-32,27-0-33
2022-08-30,10,한화,113,35,76,2,0.315,40.5,4승0무6패,2패,22-0-34,13-2-42
2022-08-31,1,SSG,116,76,37,3,0.673,0.0,5승0무5패,2패,42-0-15,34-3-22
2022-08-31,2,LG,112,69,42,1,0.622,6.0,7승0무3패,4승,33-0-25,36-1-17
2022-08-31,3,KT,115,64,49,2,0.566,12.0,7승0무3패,1승,33-1-25,31-1-24
2022-08-31,4,키움,119,66,51,2,0.564,12.0,5승0무5패,2승,31-1-27,35-1-24
2022-08-31,5,KIA,114,57,56,1,0.504,19.0,6승0무4패,2승,27-0-29,30-1-27
2022-08-31,6,롯데,118,52,62,4,0.456,24.5,5승0무5패,2패,22-3-35,30-1-27
2022-08-31,7,NC,111,48,60,3,0.444,25.5,4승0무6패,1패,25-3-28,23-0-32
2022-08-31,8,두산,112,47,63,2,0.427,27.5,3승0무7패,2패,21-1-34,26-1-29
2022-08-31,9,삼성,115,48,65,2,0.425,28.0,6승0무4패,3승,21-2-32,27-0-33
2022-08-31,10,한화,114,35,77,2,0.313,40.5,4승0무6패,3패,22-0-35,13-2-42
2022-09-01,1,SSG,117,76,38,3,0.667,0.0,5승0무5패,3패,42-0-16,34-3-22
2022-09-01,2,LG,113,70,42,1,0.625,5.0,7승0무3패,5승,33-0-25,37-1-17
2022-09-01,3,키움,120,67,51,2,0.568,11.0,6승0무4패,3승,32-1-27,35-1-24
2022-09-01,4,KT,116,64,50,2,0.561,12.0,6승0무4패,1패,33-1-26,31-1-24
2022-09-01,5,KIA,115,57,57,1,0.5,19.0,5승0무5패,1패,27-0-30,30-1-27
2022-09-01,6,롯데,119,52,63,4,0.452,24.5,5승0무5패,3패,22-3-35,30-1-28
2022-09-01,7,NC,112,49,60,3,0.45,24.5,4승0무6패,1승,25-3-28,24-0-32
2022-09-01,8,두산,113,48,63,2,0.432,26.5,3승0무7패,1승,22-1-34,26-1-29
2022-09-01,9,삼성,116,49,65,2,0.43,27.0,6승0무4패,4승,21-2-32,28-0-33
2022-09-01,10,한화,115,35,78,2,0.31,40.5,4승0무6패,4패,22-0-35,13-2-43
2022-09-02,1,SSG,118,77,38,3,0.67,0.0,5승0무5패,1승,43-0-16,34-3-22
2022-09-02,2,LG,114,71,42,1,0.628,5.0,7승0무3패,6승,33-0-25,38-1-17
2022-09-02,3,키움,121,68,51,2,0.571,11.0,7승0무3패,4승,33-1-27,35-1-24
2022-09-02,4,KT,117,64,51,2,0.557,13.0,6승0무4패,2패,33-1-27,31-1-24
2022-09-02,5,KIA,116,58,57,1,0.504,19.0,5승0무5패,1승,28-0-30,30-1-27
2022-09-02,6,롯데,120,53,63,4,0.457,24.5,5승0무5패,1승,22-3-35,31-1-28
2022-09-02,7,NC,113,49,61,3,0.445,25.5,4승0무6패,1패,25-3-28,24-0-33
2022-09-02,8,두산,114,48,64,2,0.429,27.5,3승0무7패,1패,22-1-35,26-1-29
2022-09-02,9,삼성,117,49,66,2,0.426,28.0,5승0무5패,1패,21-2-32,28-0-34
2022-09-02,10,한화,116,35,79,2,0.307,41.5,3승0무7패,5패,22-0-35,13-2-44
2022-09-03,1,SSG,119,77,39,3,0.664,0.0,4승0무6패,1패,43-0-17,34-3-22
2022-09-03,2,LG,114,71,42,1,0.628,4.5,7승0무3패,6승,33-0-25,38-1-17
2022-09-03,3,키움,122,69,51,2,0.575,10.0,8승0무2패,5승,33-1-27,36-1-24
2022-09-03,4,KT,118,65,51,2,0.56,12.0,6승0무4패,1승,33-1-27,32-1-24
2022-09-03,5,KIA,117,58,58,1,0.5,19.0,5승0무5패,1패,28-0-31,30-1-27
2022-09-03,6,롯데,120,53,63,4,0.457,24.0,5승0무5패,1승,22-3-35,31-1-28
2022-09-03,7,NC,114,49,62,3,0.441,25.5,3승0무7패,2패,25-3-28,24-0-34
2022-09-03,8,삼성,118,50,66,2,0.431,27.0,6승0무4패,1승,21-2-32,29-0-34
2022-09-03,9,두산,115,48,65,2,0.425,27.5,2승0무8패,2패,22-1-36,26-1-29
2022-09-03,10,한화,117,36,79,2,0.313,40.5,4승0무6패,1승,23-0-35,13-2-44
2022-09-04,1,SSG,119,77,39,3,0.664,0.0,4승0무6패,1패,43-0-17,34-3-22
2022-09-04,2,LG,115,72,42,1,0.632,4.0,8승0무2패,7승,33-0-25,39-1-17
2022-09-04,3,키움,122,69,51,2,0.575,10.0,8승0무2패,5승,33-1-27,36-1-24
2022-09-04,4,KT,119,66,51,2,0.564,11.5,6승0무4패,2승,33-1-27,33-1-24
2022-09-04,5,KIA,118,58,59,1,0.496,19.5,4승0무6패,2패,28-0-32,30-1-27
2022-09-04,6,롯데,121,53,64,4,0.453,24.5,4승0무6패,1패,22-3-36,31-1-28
2022-09-04,7,NC,115,49,63,3,0.438,26.0,3승0무7패,3패,25-3-28,24-0-35
2022-09-04,8,삼성,118,50,66,2,0.431,27.0,6승0무4패,1승,21-2-32,29-0-34
2022-09-04,9,두산,115,48,65,2,0.425,27.5,2승0무8패,2패,22-1-36,26-1-29
2022-09-04,10,한화,118,37,79,2,0.319,40.0,4승0무6패,2승,24-0-35,13-2-44
2022-09-06,1,SSG,120,78,39,3,0.667,0.0,4승0무6패,1승,43-0-17,35-3-22
2022-09-06,2,LG,116,72,43,1,0.626,5.0,8승0무2패,1패,33-0-26,39-1-17
2022-09-06,3,키움,123,69,52,2,0.57,11.0,7승0무3패,1패,33-1-27,36-1-25
2022-09-06,4,KT,120,67,51,2,0.568,11.5,6승0무4패,3승,34-1-27,33-1-24
2022-09-06,5,KIA,119,58,60,1,0.492,20.5,4승0무6패,3패,28-0-32,30-1-28
2022-09-06,6,롯데,122,54,64,4,0.458,24.5,4승0무6패,1승,23-3-36,31-1-28
2022-09-06,7,NC,116,50,63,3,0.442,26.0,4승0무6패,1승,26-3-28,24-0-35
2022-09-06,8,삼성,119,51,66,2,0.436,27.0,7승0무3패,2승,22-2-32,29-0-34
2022-09-06,9,두산,116,48,66,2,0.421,28.5,2승0무8패,3패,22-1-36,26-1-30
2022-09-06,10,한화,119,37,80,2,0.316,41.0,4승0무6패,1패,24-0-35,13-2-45
2022-09-07,1,SSG,121,78,39,4,0.667,0.0,3승1무6패,1승,43-0-17,35-4-22
2022-09-07,2,LG,117,72,43,2,0.626,5.0,7승1무2패,1패,33-1-26,39-1-17
2022-09-07,3,KT,121,68,51,2,0.571,11.0,6승0무4패,4승,35-1-27,33-1-24
2022-09-07,4,키움,124,69,53,2,0.566,11.5,6승0무4패,2패,33-1-27,36-1-26
2022-09-07,5,KIA,120,59,60,1,0.496,20.0,4승0무6패,1승,28-0-32,31-1-28
2022-09-07,6,롯데,123,54,65,4,0.454,25.0,4승0무6패,1패,23-3-37,31-1-28
2022-09-07,7,NC,117,51,63,3,0.447,25.5,5승0무5패,2승,27-3-28,24-0-35
2022-09-07,8,삼성,120,52,66,2,0.441,26.5,8승0무2패,3승,23-2-32,29-0-34
2022-09-07,9,두산,117,48,67,2,0.417,29.0,2승0무8패,4패,22-1-36,26-1-31
2022-09-07,10,한화,120,37,81,2,0.314,41.5,3승0무7패,2패,24-0-35,13-2-46
2022-09-08,1,SSG,122,78,40,4,0.661,0.0,3승1무6패,1패,43-0-18,35-4-22
2022-09-08,2,LG,118,72,44,2,0.621,5.0,7승1무2패,2패,33-1-26,39-1-18
2022-09-08,3,키움,125,70,53,2,0.569,10.5,6승0무4패,1승,34-1-27,36-1-26
2022-09-08,4,KT,122,68,52,2,0.567,11.0,5승0무5패,1패,35-1-28,33-1-24
2022-09-08,5,KIA,121,60,60,1,0.5,19.0,5승0무5패,2승,28-0-32,32-1-28
2022-09-08,6,롯데,124,55,65,4,0.458,24.0,4승0무6패,1승,23-3-37,32-1-28
2022-09-08,7,NC,118,52,63,3,0.452,24.5,6승0무4패,3승,27-3-28,25-0-35
2022-09-08,8,삼성,121,52,67,2,0.437,26.5,7승0무3패,1패,23-2-33,29-0-34
2022-09-08,9,두산,118,48,68,2,0.414,29.0,2승0무8패,5패,22-1-37,26-1-31
2022-09-08,10,한화,121,38,81,2,0.319,40.5,3승0무7패,1승,24-0-35,14-2-46
2022-09-09,1,SSG,123,78,41,4,0.655,0.0,3승1무6패,2패,43-0-19,35-4-22
2022-09-09,2,LG,119,73,44,2,0.624,4.0,7승1무2패,1승,33-1-26,40-1-18
2022-09-09,3,키움,126,70,54,2,0.565,10.5,6승0무4패,1패,34-1-28,36-1-26
2022-09-09,4,KT,123,68,53,2,0.562,11.0,5승0무5패,2패,35-1-29,33-1-24
2022-09-09,5,KIA,122,61,60,1,0.504,18.0,6승0무4패,3승,28-0-32,33-1-28
2022-09-09,6,NC,119,53,63,3,0.457,23.5,6승0무4패,4승,27-3-28,26-0-35
2022-09-09,7,롯데,125,55,66,4,0.455,24.0,4승0무6패,1패,23-3-37,32-1-29
2022-09-09,8,삼성,122,53,67,2,0.442,25.5,8승0무2패,1승,24-2-33,29-0-34
2022-09-09,9,두산,119,49,68,2,0.419,28.0,3승0무7패,1승,23-1-37,26-1-31
2022-09-09,10,한화,122,38,82,2,0.317,40.5,3승0무7패,1패,24-0-35,14-2-47
2022-09-10,1,SSG,124,78,42,4,0.65,0.0,2승1무7패,3패,43-0-19,35-4-23
2022-09-10,2,LG,120,74,44,2,0.627,3.0,7승1무2패,2승,33-1-26,41-1-18
2022-09-10,3,KT,124,69,53,2,0.566,10.0,6승0무4패,1승,35-1-29,34-1-24
2022-09-10,4,키움,127,70,55,2,0.56,10.5,6승0무4패,2패,34-1-29,36-1-26
2022-09-10,5,KIA,123,62,60,1,0.508,17.0,6승0무4패,4승,28-0-32,34-1-28
2022-09-10,6,NC,120,54,63,3,0.462,22.5,6승0무4패,5승,27-3-28,27-0-35
2022-09-10,7,롯데,126,55,67,4,0.451,24.0,3승0무7패,2패,23-3-38,32-1-29
2022-09-10,8,삼성,123,53,68,2,0.438,25.5,7승0무3패,1패,24-2-34,29-0-34
2022-09-10,9,두산,120,49,69,2,0.415,28.0,2승0무8패,1패,23-1-38,26-1-31
2022-09-10,10,한화,123,39,82,2,0.322,39.5,4승0무6패,1승,25-0-35,14-2-47
2022-09-11,1,SSG,125,79,42,4,0.653,0.0,3승1무6패,1승,43-0-19,36-4-23
2022-09-11,2,LG,121,74,45,2,0.622,4.0,6승1무3패,1패,33-1-26,41-1-19
2022-09-11,3,키움,128,71,55,2,0.563,10.5,6승0무4패,1승,35-1-29,36-1-26
2022-09-11,4,KT,125,69,54,2,0.561,11.0,5승0무5패,1패,35-1-29,34-1-25
2022-09-11,5,KIA,124,62,61,1,0.504,18.0,5승0무5패,1패,28-0-32,34-1-29
2022-09-11,6,NC,121,55,63,3,0.466,22.5,7승0무3패,6승,27-3-28,28-0-35
2022-09-11,7,롯데,127,55,68,4,0.447,25.0,3승0무7패,3패,23-3-39,32-1-29
2022-09-11,8,삼성,124,54,68,2,0.443,25.5,7승0무3패,1승,25-2-34,29-0-34
2022-09-11,9,두산,121,50,69,2,0.42,28.0,3승0무7패,1승,24-1-38,26-1-31
2022-09-11,10,한화,124,39,83,2,0.32,40.5,4승0무6패,1패,25-0-36,14-2-47
2022-09-13,1,SSG,126,79,43,4,0.648,0.0,3승1무6패,1패,43-0-19,36-4-24
2022-09-13,2,LG,122,75,45,2,0.625,3.0,6승1무3패,1승,33-1-26,42-1-19
2022-09-13,3,키움,129,72,55,2,0.567,9.5,6승0무4패,2승,35-1-29,37-1-26
2022-09-13,4,KT,126,70,54,2,0.565,10.0,6승0무4패,1승,35-1-29,35-1-25
2022-09-13,5,KIA,125,62,62,1,0.5,18.0,5승0무5패,2패,28-0-33,34-1-29
2022-09-13,6,NC,122,55,64,3,0.462,22.5,6승0무4패,1패,27-3-29,28-0-35
2022-09-13,7,롯데,128,56,68,4,0.452,24.0,4승0무6패,1승,24-3-39,32-1-29
2022-09-13,8,삼성,125,55,68,2,0.447,24.5,7승0무3패,2승,25-2-34,30-0-34
2022-09-13,9,두산,122,50,70,2,0.417,28.0,3승0무7패,1패,24-1-39,26-1-31
2022-09-13,10,한화,125,39,84,2,0.317,40.5,4승0무6패,2패,25-0-37,14-2-47
2022-09-14,1,SSG,127,80,43,4,0.65,0.0,4승1무5패,1승,43-0-19,37-4-24
2022-09-14,2,LG,123,75,46,2,0.62,4.0,5승1무4패,1패,33-1-26,42-1-20
2022-09-14,3,키움,130,73,55,2,0.57,9.5,6승0무4패,3승,35-1-29,38-1-26
2022-09-14,4,KT,127,70,55,2,0.56,11.0,6승0무4패,1패,35-1-29,35-1-26
2022-09-14,5,KIA,126,62,63,1,0.496,19.0,4승0무6패,3패,28-0-34,34-1-29
2022-09-14,6,NC,123,56,64,3,0.467,22.5,7승0무3패,1승,28-3-29,28-0-35
2022-09-14,7,롯데,129,56,69,4,0.448,25.0,4승0무6패,1패,24-3-40,32-1-29
2022-09-14,8,삼성,126,55,69,2,0.444,25.5,6승0무4패,1패,25-2-34,30-0-35
2022-09-14,9,두산,123,51,70,2,0.421,28.0,3승0무7패,1승,25-1-39,26-1-31
2022-09-14,10,한화,126,40,84,2,0.323,40.5,5승0무5패,1승,26-0-37,14-2-47
2022-09-15,1,SSG,128,80,44,4,0.645,0.0,3승1무6패,1패,43-0-19,37-4-25
2022-09-15,2,LG,124,76,46,2,0.623,3.0,5승1무4패,1승,34-1-26,42-1-20
2022-09-15,3,키움,131,73,56,2,0.566,9.5,5승0무5패,1패,35-1-29,38-1-27
2022-09-15,4,KT,128,70,56,2,0.556,11.0,5승0무5패,2패,35-1-29,35-1-27
2022-09-15,5,KIA,127,62,64,1,0.492,19.0,4승0무6패,4패,28-0-35,34-1-29
2022-09-15,6,NC,124,57,64,3,0.471,21.5,8승0무2패,2승,29-3-29,28-0-35
2022-09-15,7,롯데,130,57,69,4,0.452,24.0,4승0무6패,1승,25-3-40,32-1-29
2022-09-15,8,삼성,127,56,69,2,0.448,24.5,7승0무3패,1승,26-2-34,30-0-35
2022-09-15,9,두산,124,51,71,2,0.418,28.0,3승0무7패,1패,25-1-39,26-1-32
2022-09-15,10,한화,127,41,84,2,0.328,39.5,5승0무5패,2승,26-0-37,15-2-47
2022-09-16,1,SSG,129,81,44,4,0.648,0.0,4승1무5패,1승,43-0-19,38-4-25
2022-09-16,2,LG,124,76,46,2,0.623,3.5,5승1무4패,1승,34-1-26,42-1-20
2022-09-16,3,키움,132,74,56,2,0.569,9.5,5승0무5패,1승,35-1-29,39-1-27
2022-09-16,4,KT,128,70,56,2,0.556,11.5,5승0무5패,2패,35-1-29,35-1-27
2022-09-16,5,KIA,128,62,65,1,0.488,20.0,4승0무6패,5패,28-0-36,34-1-29
2022-09-16,6,NC,125,57,65,3,0.467,22.5,8승0무2패,1패,29-3-30,28-0-35
2022-09-16,7,롯데,131,57,70,4,0.449,25.0,4승0무6패,1패,25-3-41,32-1-29
2022-09-16,8,삼성,128,56,70,2,0.444,25.5,6승0무4패,1패,26-2-35,30-0-35
2022-09-16,9,두산,125,52,71,2,0.423,28.0,4승0무6패,1승,25-1-39,27-1-32
2022-09-16,10,한화,128,42,84,2,0.333,39.5,5승0무5패,3승,26-0-37,16-2-47
2022-09-17,1,SSG,130,81,45,4,0.643,0.0,3승1무6패,1패,43-0-20,38-4-25
2022-09-17,2,LG,125,77,46,2,0.626,2.5,5승1무4패,2승,35-1-26,42-1-20
2022-09-17,3,키움,133,75,56,2,0.573,8.5,6승0무4패,2승,36-1-29,39-1-27
2022-09-17,4,KT,129,70,57,2,0.551,11.5,4승0무6패,3패,35-1-30,35-1-27
2022-09-17,5,KIA,129,62,66,1,0.484,20.0,4승0무6패,6패,28-0-36,34-1-30
2022-09-17,6,NC,126,57,66,3,0.463,22.5,7승0무3패,2패,29-3-30,28-0-36
