player_id,AVG,AB,H,2B,3B,HR,RBI,BB,HBP,SO,GDP
64610,0.217,23,5,0,0,0,4,0,0,10,0
64610,0.340,50,17,2,0,0,5,3,0,12,1
64610,0.299,147,44,7,1,1,16,14,0,35,1
64610,0.414,29,12,3,0,0,5,3,0,1,0
64610,0.329,73,24,5,0,0,5,8,0,15,0
64610,0.356,73,26,3,1,1,10,5,0,11,2
64610,0.288,80,23,4,0,0,11,7,0,22,0
51269,0.000,1,0,0,0,0,0,0,1,0,0
51269,0.500,2,1,0,0,0,0,1,0,0,0
51269,0.000,1,0,0,0,0,0,0,0,0,0
51269,1.000,1,1,0,0,0,0,0,0,0,0
51269,-,0,0,0,0,0,0,0,1,0,0
51269,-,0,0,0,0,0,0,1,0,0,0
51269,-,0,0,0,0,0,0,1,1,0,0
51269,0.000,2,0,0,0,0,0,0,0,0,0
51269,0.333,3,1,0,0,0,0,1,1,0,0
51269,0.000,1,0,0,0,0,0,1,1,0,0
51269,0.500,2,1,0,0,0,0,0,0,0,0
69517,0.307,127,39,11,1,0,0,12,0,27,0
69517,0.327,49,16,3,0,3,7,1,0,9,2
69517,0.429,14,6,0,0,1,4,4,0,4,0
69517,0.667,3,2,1,0,0,2,0,0,0,0
69517,0.368,19,7,0,0,1,8,4,0,3,2
69517,0.400,5,2,0,0,0,4,2,0,1,0
69517,0.000,6,0,0,0,0,0,2,0,2,0
69517,0.182,11,2,0,0,0,5,0,0,1,2
69517,0.327,107,35,4,0,5,30,13,0,20,6
69517,0.328,58,19,1,0,2,23,12,0,11,4
69517,0.258,31,8,2,0,0,3,0,0,0,1
69517,0.444,18,8,2,0,1,4,0,0,0,1
69517,1.000,2,2,2,0,0,0,0,0,0,0
69517,-,0,0,0,0,0,0,4,0,0,0
69517,0.368,19,7,1,0,0,2,0,0,0,1
69517,0.538,26,14,4,0,0,1,0,0,0,1
69517,0.222,9,2,0,0,0,1,0,0,0,1
69517,0.571,7,4,1,0,1,4,13,0,0,0
69517,0.227,22,5,0,0,0,1,0,0,9,0
69517,0.171,35,6,1,0,0,1,0,0,17,0
69517,0.220,41,9,1,0,3,10,0,0,16,1
69517,0.375,24,9,1,1,0,3,8,0,5,0
69517,0.318,22,7,2,0,0,3,0,0,6,2
