YEAR,PLAYER_ID,PLAYER_NAME,TEAM_ID,POS,G,GS,IP,E,PKO,PO,A,DP,FPCT,PB,SB,CS,CS%
2023,67893,박성한,SSG,유격수,128,124,1090 1/3,19,0,218,368,90,0.969,0,0,0,
2023,60841,박종훈,SSG,투수,18,16,80,1,1,9,16,2,0.962,0,0,0,
2023,69839,백승건,SSG,투수,25,2,38,1,0,0,5,0,0.833,0,0,0,
2023,64896,서동민,SSG,투수,2,0,1,1,0,0,0,0,0,0,0,0,
2023,69803,서상준,SSG,투수,2,0,2,0,0,1,0,0,1,0,0,0,
2023,61895,서진용,SSG,투수,69,0,73,0,0,1,4,0,1,0,0,0,
2023,53898,송영진,SSG,투수,17,9,47 1/3,1,0,3,8,0,0.917,0,0,0,
2023,52873,신헌민,SSG,투수,11,0,12,0,0,0,2,0,1,0,0,0,
2023,66864,안상현,SSG,2루수,45,14,169,2,0,38,54,15,0.979,0,0,0,
2023,66864,안상현,SSG,3루수,1,0,3,0,0,0,1,0,1,0,0,0,
2023,66864,안상현,SSG,유격수,6,0,10,0,0,1,2,1,1,0,0,0,
2023,53827,에레디아,SSG,좌익수,101,97,843 2/3,5,0,201,10,1,0.977,0,0,0,
2023,53827,에레디아,SSG,중견수,13,11,94 1/3,0,0,21,1,0,1,0,0,0,
2023,53825,엘리아스,SSG,투수,22,21,131 1/3,2,4,6,21,1,0.931,0,0,0,
2023,50859,오원석,SSG,투수,28,27,144 2/3,1,0,2,20,1,0.957,0,0,0,
2023,60558,오태곤,SSG,중견수,12,7,56 1/3,1,0,16,0,0,0.941,0,0,0,
2023,60558,오태곤,SSG,우익수,23,14,124,2,0,26,2,0,0.933,0,0,0,
2023,60558,오태곤,SSG,좌익수,14,6,62,1,0,13,0,0,0.929,0,0,0,
2023,60558,오태곤,SSG,1루수,80,40,433 2/3,2,0,413,37,59,0.996,0,0,0,
2023,64861,이건욱,SSG,투수,27,1,38 2/3,1,0,1,5,0,0.857,0,0,0,
2023,52868,이기순,SSG,투수,2,0,3,0,0,0,0,0,,0,0,0,
2023,53892,이로운,SSG,투수,50,0,57 2/3,0,0,2,4,0,1,0,0,0,
2023,76812,이재원,SSG,포수,27,15,134,1,0,105,12,0,0.992,0,22,4,15.4
2023,67807,이정범,SSG,좌익수,3,2,7 1/3,0,0,2,1,0,1,0,0,0,
2023,67807,이정범,SSG,우익수,3,3,18,0,0,3,0,0,1,0,0,0,
2023,63440,이흥련,SSG,포수,16,4,55,1,0,45,2,1,0.979,1,11,0,0
2023,62611,임준섭,SSG,투수,41,0,32 2/3,0,0,1,2,0,1,0,0,0,
2023,50820,전의산,SSG,1루수,45,37,296,4,0,268,20,27,0.986,0,0,0,
2023,65058,정성곤,SSG,투수,6,0,4 1/3,1,0,0,0,0,0,0,0,0,
2023,68848,조성훈,SSG,투수,2,2,7,0,0,0,0,0,,0,0,0,
2023,51865,조형우,SSG,포수,55,38,312 2/3,5,3,258,30,5,0.983,4,29,15,34.1
2023,69802,최경모,SSG,2루수,10,1,21,2,0,9,7,4,0.889,0,0,0,
2023,69802,최경모,SSG,3루수,12,3,48,3,0,4,8,1,0.8,0,0,0,
2023,68856,최민준,SSG,투수,53,0,60,0,0,3,6,1,1,0,0,0,
2023,68805,최상민,SSG,중견수,14,3,56 2/3,0,0,23,0,0,1,0,0,0,
2023,68805,최상민,SSG,우익수,23,2,46 2/3,0,0,13,0,0,1,0,0,0,
2023,68805,최상민,SSG,좌익수,5,1,11 1/3,0,0,0,0,0,,0,0,0,
2023,75847,최정,SSG,3루수,114,112,934 1/3,13,0,70,175,24,0.95,0,0,0,
2023,76267,최주환,SSG,1루수,47,34,293,2,0,265,27,30,0.993,0,0,0,
2023,76267,최주환,SSG,2루수,78,69,540 2/3,7,0,131,168,55,0.977,0,0,0,
2023,68868,최준우,SSG,2루수,23,13,99,0,0,26,34,9,1,0,0,0,
2023,68868,최준우,SSG,3루수,1,0,1,0,0,0,1,0,1,0,0,0,
2023,50854,최지훈,SSG,중견수,109,100,871 2/3,3,0,225,3,1,0.987,0,0,0,
2023,50854,최지훈,SSG,우익수,19,9,87,0,0,23,2,0,1,0,0,0,
2023,50854,최지훈,SSG,좌익수,1,1,8,0,0,1,0,0,1,0,0,0,
2023,62884,최항,SSG,2루수,1,0,1,0,0,0,0,0,,0,0,0,
2023,62884,최항,SSG,1루수,7,4,32 1/3,2,0,28,1,6,0.935,0,0,0,
2023,62884,최항,SSG,3루수,3,2,15,2,0,3,2,0,0.714,0,0,0,
2023,51817,추신수,SSG,우익수,25,24,187 1/3,0,0,42,1,0,1,0,0,0,
2023,69813,하재훈,SSG,중견수,1,1,7,0,0,0,0,0,,0,0,0,
2023,69813,하재훈,SSG,좌익수,41,24,253,1,0,63,3,0,0.985,0,0,0,
2023,69813,하재훈,SSG,우익수,28,23,208,1,0,44,2,0,0.979,0,0,0,
2023,68092,한두솔,SSG,투수,1,0,1,0,0,0,0,0,,0,0,0,
2023,62895,한유섬,SSG,좌익수,11,8,69,1,0,16,0,0,0.941,0,0,0,
2023,62895,한유섬,SSG,우익수,79,68,593 2/3,3,0,106,5,1,0.974,0,0,0,
2024,63123,강승호,두산,2루수,124,118,988,12,0,234,286,56,0.977,0,0,0,
2024,63123,강승호,두산,1루수,32,13,143 2/3,1,0,126,18,17,0.993,0,0,0,
2024,68220,곽빈,두산,투수,30,30,167 2/3,1,0,11,17,1,0.966,0,0,0,
2024,50203,권휘,두산,투수,8,0,9,1,0,1,1,0,0.667,0,0,0,
2024,77263,김강률,두산,투수,53,0,42,0,1,4,5,0,1,0,0,0,
2024,66112,김기연,두산,포수,84,61,579,2,0,474,25,4,0.996,6,42,7,14.3
2024,69238,김대한,두산,중견수,5,0,10,0,0,4,0,0,1,0,0,0,
2024,69238,김대한,두산,좌익수,25,6,87,0,0,16,0,0,1,0,0,0,
2024,69238,김대한,두산,우익수,29,12,124,1,0,34,0,0,0.971,0,0,0,
2024,51294,김도윤,두산,투수,2,0,2 1/3,0,0,0,0,0,,0,0,0,
2024,51230,김동주,두산,투수,14,9,50,0,0,2,3,0,1,0,0,0,
2024,67246,김명신,두산,투수,35,0,32 2/3,0,0,2,3,0,1,0,0,0,
2024,68200,김민규,두산,투수,13,4,25,0,0,0,0,0,,0,0,0,
2024,65269,김민혁,두산,1루수,1,0,1,0,0,0,0,0,,0,0,0,
2024,53262,김유성,두산,투수,17,7,28,0,0,1,3,1,1,0,0,0,
2024,63257,김인태,두산,우익수,1,1,6,0,0,2,0,0,1,0,0,0,
2024,63257,김인태,두산,좌익수,7,5,38,0,0,5,0,0,1,0,0,0,
2024,74206,김재호,두산,유격수,52,38,326,7,0,65,76,20,0.953,0,0,0,
2024,78224,김재환,두산,좌익수,45,43,335 1/3,0,0,71,0,0,1,0,0,0,
2024,68830,김정우,두산,투수,1,0,01월 03일,0,0,0,0,0,,0,0,0,
2024,69207,김태근,두산,중견수,7,1,21,0,0,3,0,0,1,0,0,0,
2024,69207,김태근,두산,우익수,10,0,19 2/3,0,0,5,0,0,1,0,0,0,
2024,69207,김태근,두산,좌익수,16,4,53 2/3,0,0,15,0,0,1,0,0,0,
2024,54263,김택연,두산,투수,60,0,65,0,0,1,6,0,1,0,0,0,
2024,68269,김호준,두산,투수,16,1,13 1/3,0,0,0,2,0,1,0,0,0,
2024,52025,라모스,두산,우익수,79,79,654 2/3,4,0,123,4,0,0.969,0,0,0,
2024,54219,류현준,두산,포수,1,0,3,0,0,3,1,0,1,0,0,0,
2024,64468,박계범,두산,유격수,3,2,19,2,0,1,10,0,0.846,0,0,0,
2024,64468,박계범,두산,3루수,10,0,15 2/3,1,0,2,2,0,0.8,0,0,0,
2024,64468,박계범,두산,2루수,13,1,24,0,0,3,5,1,1,0,0,0,
2024,64468,박계범,두산,1루수,1,0,1,0,0,0,0,0,,0,0,0,
2024,53204,박민준,두산,포수,4,1,10,0,0,10,0,0,1,1,0,0,
2024,63292,박소준,두산,투수,1,1,4,0,0,0,0,0,,0,0,0,
2024,68249,박신지,두산,투수,6,1,8 2/3,0,0,0,0,0,,0,0,0,
2024,65639,박정수,두산,투수,29,1,29 2/3,1,0,0,2,0,0.667,0,0,0,
2024,66928,박준영,두산,3루수,9,2,27,0,0,4,3,2,1,0,0,0,
2024,66928,박준영,두산,유격수,57,50,434 2/3,4,0,83,135,34,0.982,0,0,0,
2024,54213,박지호,두산,투수,1,0,02월 03일,0,0,0,0,0,,0,0,0,
2024,67266,박치국,두산,투수,52,0,48,1,1,1,8,0,0.9,0,0,0,
2024,54243,발라조빅,두산,투수,12,11,57,2,0,3,2,0,0.714,0,0,0,
2024,52257,브랜든,두산,투수,14,14,75,0,0,0,7,0,1,0,0,0,
2024,66203,서예일,두산,유격수,4,0,6,0,0,0,2,0,1,0,0,0,
2024,66203,서예일,두산,3루수,15,2,46,1,0,3,9,2,0.923,0,0,0,
2024,54843,시라카와,두산,투수,12,12,57 1/3,1,0,1,5,0,0.857,0,0,0,
2024,64011,안승한,두산,포수,2,1,9 1/3,0,0,7,0,0,1,0,1,0,0
2024,69045,알칸타라,두산,투수,12,12,64 1/3,1,0,3,7,0,0.909,0,0,0,
2024,64153,양석환,두산,1루수,131,130,1118,10,0,944,84,78,0.99,0,0,0,
2024,76232,양의지,두산,포수,76,74,608 1/3,4,0,551,24,4,0.993,8,51,8,13.6
2024,50293,양찬열,두산,우익수,7,2,28,0,0,4,0,0,1,0,0,0,
2024,50293,양찬열,두산,좌익수,3,0,6,0,0,0,0,0,,0,0,0,
2024,54205,여동건,두산,2루수,5,2,21,0,0,5,8,1,1,0,0,0,
2024,50208,오명진,두산,2루수,1,0,1,0,0,0,0,0,,0,0,0,
2024,53296,윤준호,두산,포수,3,0,9,0,0,5,0,0,1,0,0,0,
2024,69205,이교훈,두산,투수,33,0,35 1/3,0,0,5,2,0,1,0,0,0,
2024,52204,이병헌,두산,투수,77,0,65 1/3,1,0,2,13,0,0.938,0,0,0,
2024,66291,이영하,두산,투수,59,1,65 1/3,2,0,4,6,0,0.833,0,0,0,
2024,67207,이유찬,두산,우익수,5,3,17,0,0,3,0,0,1,0,0,0,
2024,67207,이유찬,두산,2루수,39,12,156 2/3,0,0,37,59,14,1,0,0,0,
2024,67207,이유찬,두산,좌익수,17,16,113 1/3,1,0,16,0,0,0.941,0,0,0,
2024,67207,이유찬,두산,유격수,20,11,103,0,0,22,25,4,1,0,0,0,
2024,67207,이유찬,두산,3루수,27,20,174,2,0,17,37,2,0.964,0,0,0,
2024,67207,이유찬,두산,중견수,2,0,3,0,0,2,0,0,1,0,0,0,
2024,54236,임종성,두산,3루수,1,1,9,0,0,0,2,0,1,0,0,0,
2024,50244,장규빈,두산,포수,3,0,7,0,0,8,1,0,1,0,0,0,
2024,63202,장승현,두산,포수,9,7,58,0,0,57,2,0,1,0,3,0,0
2024,54214,전다민,두산,중견수,5,1,16,0,0,4,0,0,1,0,0,0,
2024,54214,전다민,두산,우익수,2,0,8,0,0,1,0,0,1,0,0,0,
2024,54214,전다민,두산,좌익수,7,4,38 2/3,0,0,3,1,0,1,0,0,0,
2024,68205,전민재,두산,1루수,3,1,10,1,0,9,0,1,0.9,0,0,0,
2024,68205,전민재,두산,3루수,34,10,129,1,0,20,19,3,0.975,0,0,0,
2024,68205,전민재,두산,유격수,64,43,395,4,0,74,102,20,0.978,0,0,0,
2024,68205,전민재,두산,2루수,14,11,93,2,0,20,38,6,0.967,0,0,0,
2024,79231,정수빈,두산,중견수,133,131,1114,1,0,313,5,1,0.997,0,0,0,
2024,68242,정철원,두산,투수,36,0,32 1/3,0,1,0,2,0,1,0,0,0,
2024,54295,제러드,두산,좌익수,15,14,118 1/3,0,0,23,0,0,1,0,0,0,
2024,54295,제러드,두산,우익수,18,17,147,0,0,34,2,1,1,0,0,0,
2024,54295,제러드,두산,1루수,2,0,5,1,0,4,0,1,0.8,0,0,0,
2024,66209,조수행,두산,중견수,22,11,119 2/3,0,0,33,1,0,1,0,0,0,
2024,66209,조수행,두산,우익수,43,30,274 1/3,0,0,71,1,0,1,0,0,0,
2024,66209,조수행,두산,좌익수,70,52,491 1/3,1,0,143,2,0,0.993,0,0,0,
2024,51264,최승용,두산,투수,12,6,27,0,0,0,4,0,1,0,0,0,
2024,67263,최원준,두산,투수,24,24,110,2,3,7,11,0,0.9,0,0,0,
2024,50206,최종인,두산,투수,11,0,9 2/3,0,0,1,0,0,1,0,0,0,
2024,53259,최준호,두산,투수,17,15,72 1/3,1,0,1,5,0,0.857,0,0,0,
2024,52206,최지강,두산,투수,55,0,50,1,2,2,9,0,0.917,0,0,0,
2024,79240,허경민,두산,3루수,110,108,883,5,0,77,143,13,0.978,0,0,0,
2024,61643,홍건희,두산,투수,65,0,59 1/3,1,1,1,12,1,0.929,0,0,0,
2024,66233,홍성호,두산,우익수,3,0,5,0,0,0,0,0,,0,0,0,
2024,66233,홍성호,두산,1루수,3,0,5,0,0,5,0,2,1,0,0,0,
2024,66233,홍성호,두산,좌익수,1,0,2,0,0,0,0,0,,0,0,0,
2024,52769,권광민,한화,중견수,1,1,8,0,0,1,0,0,1,0,0,0,
2024,52769,권광민,한화,우익수,1,0,1,0,0,0,0,0,,0,0,0,
2024,52769,권광민,한화,1루수,2,0,7,0,0,9,0,1,1,0,0,0,
2024,52769,권광민,한화,좌익수,9,8,64,0,0,18,0,0,1,0,0,0,
2024,71837,김강민,한화,중견수,31,15,153 1/3,0,0,40,0,0,1,0,0,0,
2024,51713,김규연,한화,투수,58,1,59,0,0,1,12,0,1,0,0,0,
2024,51715,김기중,한화,투수,27,11,59,0,0,0,3,0,1,0,0,0,
2024,54705,김도빈,한화,투수,1,1,01월 03일,0,0,0,0,0,,0,0,0,
2024,65764,김민우,한화,투수,3,3,12 1/3,0,0,0,0,0,,0,0,0,
2024,65769,김범수,한화,투수,39,0,34,1,0,1,3,0,0.8,0,0,0,
2024,53754,김서현,한화,투수,37,0,38 1/3,0,0,0,5,0,1,0,0,0,
2024,50711,김승일,한화,투수,3,0,3,0,0,0,1,0,1,0,0,0,
2024,66715,김인환,한화,좌익수,27,23,170 1/3,0,0,39,1,0,1,0,0,0,
2024,66715,김인환,한화,1루수,14,7,66,2,0,50,3,4,0.964,0,0,0,
2024,66704,김태연,한화,1루수,49,30,306 1/3,5,0,253,26,19,0.982,0,0,0,
2024,66704,김태연,한화,2루수,6,4,30 2/3,2,0,10,9,3,0.905,0,0,0,
2024,66704,김태연,한화,우익수,69,68,526,2,0,81,4,0,0.977,0,0,0,
2024,50720,남지민,한화,투수,2,0,4,0,0,0,0,0,,0,0,0,
2024,69737,노시환,한화,3루수,126,125,1098 1/3,9,0,97,196,26,0.97,0,0,0,
2024,76715,류현진,한화,투수,28,28,158 1/3,1,0,1,25,1,0.963,0,0,0,
2024,52701,문동주,한화,투수,21,21,111 1/3,2,0,5,9,0,0.875,0,0,0,
2024,53764,문현빈,한화,3루수,16,13,119,2,0,9,22,3,0.939,0,0,0,
2024,53764,문현빈,한화,유격수,1,0,2,0,0,2,0,1,1,0,0,0,
2024,53764,문현빈,한화,2루수,53,38,337,1,0,68,113,29,0.995,0,0,0,
2024,54720,바리아,한화,투수,20,19,92 2/3,1,0,2,9,2,0.917,0,0,0,
2024,66707,박상언,한화,포수,26,9,113,1,0,91,5,1,0.99,1,20,1,4.8
2024,67703,박상원,한화,투수,65,0,66 2/3,1,1,2,3,0,0.833,0,0,0,
2024,69974,배민서,한화,투수,1,0,1 2/3,0,0,0,0,0,,0,0,0,
2024,53714,산체스,한화,투수,11,11,53 1/3,1,0,2,7,0,0.9,0,0,0,
2024,79608,안치홍,한화,1루수,37,34,293,4,0,240,24,30,0.985,0,0,0,
2024,79608,안치홍,한화,2루수,36,36,265,2,0,67,99,21,0.988,0,0,0,
2024,54755,와이스,한화,투수,16,16,91 2/3,2,0,3,5,1,0.8,0,0,0,
2024,69766,유로결,한화,중견수,2,2,18,0,0,2,0,0,1,0,0,0,
2024,69766,유로결,한화,좌익수,7,3,30,0,0,7,0,0,1,0,0,0,
2024,69766,유로결,한화,우익수,11,1,33 1/3,0,0,7,0,0,1,0,0,0,
2024,63464,윤대경,한화,투수,7,0,7 2/3,0,0,0,0,0,,0,0,0,
2024,65703,이도윤,한화,유격수,112,89,784,13,0,138,198,55,0.963,0,0,0,
2024,65703,이도윤,한화,2루수,21,8,93,2,0,25,29,3,0.964,0,0,0,
2024,65703,이도윤,한화,3루수,2,0,2,0,0,0,0,0,,0,0,0,
2024,76849,이명기,한화,중견수,1,0,1,0,0,0,0,0,,0,0,0,
2024,76849,이명기,한화,좌익수,1,0,1,0,0,0,0,0,,0,0,0,
2024,65616,이민우,한화,투수,64,0,55,0,0,7,6,1,1,0,0,0,
2024,65117,이상규,한화,투수,21,3,32,0,0,0,2,0,1,0,0,0,
2024,52704,이상혁,한화,좌익수,4,0,7,0,0,1,0,0,1,0,0,0,
2024,52704,이상혁,한화,중견수,6,1,22,0,0,7,0,0,1,0,0,0,
2024,52704,이상혁,한화,우익수,8,0,12,0,0,2,0,0,1,0,0,0,
2024,68700,이원석,한화,우익수,14,2,40,0,0,7,1,0,1,0,0,0,
2024,68700,이원석,한화,좌익수,21,4,77 2/3,1,0,11,0,0,0.917,0,0,0,
2024,68700,이원석,한화,중견수,40,22,219,0,0,62,0,0,1,0,0,0,
2024,76812,이재원,한화,포수,71,40,354,1,0,304,27,3,0.997,6,31,12,27.9
2024,66657,이진영,한화,중견수,27,15,131,0,0,46,0,0,1,0,0,0,
2024,66657,이진영,한화,좌익수,6,1,17 2/3,0,0,1,0,0,1,0,0,0,
2024,66657,이진영,한화,우익수,13,5,55,1,0,12,0,0,0.923,0,0,0,
2024,63749,이충호,한화,투수,3,0,2 1/3,0,0,0,0,0,,0,0,0,
2024,60768,이태양,한화,투수,10,1,9 1/3,0,0,1,0,0,1,0,0,0,
2024,50704,임종찬,한화,우익수,13,1,33,0,0,6,0,0,1,0,0,0,
2024,50704,임종찬,한화,중견수,16,15,105,0,0,23,2,0,1,0,0,0,
2024,51762,장규현,한화,포수,9,0,16,1,0,8,1,0,0.9,0,1,0,0
2024,79764,장민재,한화,투수,26,0,29,0,0,1,1,0,1,0,0,0,
2024,77318,장시환,한화,투수,30,0,33 1/3,1,0,1,4,0,0.833,0,0,0,
2024,69645,장지수,한화,투수,13,0,14,0,0,2,1,0,1,0,0,0,
2024,66706,장진혁,한화,우익수,15,2,48 1/3,0,0,12,0,0,1,0,0,0,
2024,66706,장진혁,한화,좌익수,19,8,86,0,0,23,0,0,1,0,0,0,
2024,66706,장진혁,한화,중견수,73,66,562 1/3,1,0,142,1,0,0.993,0,0,0,
2024,74857,정우람,한화,투수,1,1,0,0,0,0,0,0,,0,0,0,
2024,68743,정은원,한화,2루수,4,4,31,0,0,6,10,4,1,0,0,0,
2024,68743,정은원,한화,좌익수,10,9,70,0,0,20,0,0,1,0,0,0,
2024,68743,정은원,한화,중견수,6,6,46,1,0,12,0,0,0.923,0,0,0,
2024,54768,조동욱,한화,투수,21,8,41,0,0,1,4,0,1,0,0,0,
2024,65707,주현상,한화,투수,65,0,71 1/3,0,0,2,10,1,1,0,0,0,
2024,79192,채은성,한화,1루수,75,73,601 1/3,7,0,548,23,61,0.988,0,0,0,
2024,79192,채은성,한화,우익수,23,22,181,0,0,40,0,0,1,0,0,0,
2024,50707,최인호,한화,좌익수,62,46,401 2/3,2,0,96,3,0,0.98,0,0,0,
2024,50707,최인호,한화,우익수,4,4,35,0,0,6,1,0,1,0,0,0,
2024,78288,최재훈,한화,포수,115,95,791 2/3,5,3,746,60,6,0.994,5,58,23,28.4
2024,52720,페냐,한화,투수,9,9,37 1/3,0,0,0,1,0,1,0,0,0,
2024,54730,페라자,한화,좌익수,54,42,349 1/3,2,0,75,3,0,0.975,0,0,0,
2024,54730,페라자,한화,우익수,39,39,310,7,0,72,3,1,0.915,0,0,0,
2024,54730,페라자,한화,중견수,2,1,9,0,0,2,0,0,1,0,0,0,
2024,62700,하주석,한화,3루수,8,6,52 1/3,4,0,7,8,0,0.789,0,0,0,
2024,62700,하주석,한화,유격수,42,26,221 2/3,3,0,43,74,17,0.975,0,0,0,
2024,62700,하주석,한화,1루수,1,0,1,0,0,1,0,0,1,0,0,0,
2024,52710,한경빈,한화,유격수,1,0,2,0,0,1,1,1,1,0,0,0,
2024,50726,한승주,한화,투수,18,0,22,0,0,0,2,0,1,0,0,0,
2024,61666,한승혁,한화,투수,70,0,62 2/3,1,0,5,8,0,0.929,0,0,0,
2024,54795,황영묵,한화,3루수,3,0,3,0,0,0,1,0,1,0,0,0,
2024,54795,황영묵,한화,2루수,82,54,518,8,0,143,174,43,0.975,0,0,0,
2024,54795,황영묵,한화,유격수,46,29,265,4,0,48,71,14,0.967,0,0,0,
2024,54729,황준서,한화,투수,36,11,72,1,1,0,10,1,0.909,0,0,0,
2024,61353,고종욱,KIA,좌익수,8,3,25,0,0,4,0,0,1,0,0,0,
2024,53609,곽도규,KIA,투수,71,0,55 2/3,3,0,3,7,0,0.769,0,0,0,
2024,76225,김건국,KIA,투수,20,3,34 1/3,0,1,0,2,0,1,0,0,0,
2024,66614,김규성,KIA,1루수,9,0,13,1,0,15,1,3,0.941,0,0,0,
2024,66614,김규성,KIA,3루수,7,2,22,0,0,2,4,1,1,0,0,0,
2024,66614,김규성,KIA,유격수,9,0,20 2/3,1,0,4,6,0,0.909,0,0,0,
2024,66614,김규성,KIA,2루수,1,0,1,1,0,1,0,0,0.5,0,0,0,
2024,69620,김기훈,KIA,투수,17,0,19 1/3,0,0,1,2,0,1,0,0,0,
2024,60337,김대유,KIA,투수,37,0,25,0,0,0,2,0,1,0,0,0,
2024,52605,김도영,KIA,3루수,134,132,1111,30,0,77,216,26,0.907,0,0,0,
2024,52605,김도영,KIA,유격수,1,0,2,0,0,0,0,0,,0,0,0,
2024,69745,김도현,KIA,투수,35,10,75,1,1,4,9,1,0.929,0,0,0,
2024,54614,김두현,KIA,유격수,2,1,10,2,0,0,3,1,0.6,0,0,0,
2024,54614,김두현,KIA,2루수,1,1,5,0,0,2,1,1,1,0,0,0,
2024,54608,김민재,KIA,투수,4,0,4,0,0,0,0,0,,0,0,0,
2024,54645,김민주,KIA,투수,2,0,1,0,0,0,0,0,,0,0,0,
2024,63894,김사윤,KIA,투수,23,2,37,1,0,0,6,1,0.857,0,0,0,
2024,78603,김선빈,KIA,유격수,2,0,3,0,0,1,2,0,1,0,0,0,
2024,78603,김선빈,KIA,2루수,115,112,884,10,0,206,284,66,0.98,0,0,0,
2024,78603,김선빈,KIA,3루수,2,0,4,0,0,0,0,0,,0,0,0,
2024,78603,김선빈,KIA,1루수,1,0,1,0,0,2,0,0,1,0,0,0,
2024,66492,김승현,KIA,투수,14,0,18,2,0,0,3,0,0.6,0,0,0,
2024,78122,김태군,KIA,포수,101,82,641,6,0,567,38,4,0.99,3,60,11,15.5
2024,69516,김현수,KIA,투수,5,0,5,0,0,0,0,0,,0,0,0,
2024,65653,김호령,KIA,중견수,61,9,177,2,0,62,0,0,0.969,0,0,0,
2024,62947,나성범,KIA,우익수,67,67,505,1,0,91,5,1,0.99,0,0,0,
2024,54640,네일,KIA,투수,26,26,149 1/3,3,1,7,30,4,0.925,0,0,0,
2024,54666,라우어,KIA,투수,7,7,34 2/3,2,1,1,5,0,0.75,0,0,0,
2024,50657,박민,KIA,유격수,10,4,40,3,0,9,13,4,0.88,0,0,0,
2024,50657,박민,KIA,3루수,3,0,4,0,0,0,0,0,,0,0,0,
2024,50657,박민,KIA,2루수,4,4,28,3,0,1,10,3,0.786,0,0,0,
2024,67609,박정우,KIA,중견수,47,5,115 1/3,2,0,29,2,1,0.939,0,0,0,
2024,67609,박정우,KIA,좌익수,21,2,46 1/3,0,0,17,0,0,1,0,0,0,
2024,67609,박정우,KIA,투수,1,0,1,0,0,0,0,0,,0,0,0,
2024,67609,박정우,KIA,우익수,7,2,25,1,0,6,0,0,0.857,0,0,0,
2024,63638,박준표,KIA,투수,8,0,6,0,0,0,1,0,1,0,0,0,
2024,64646,박찬호,KIA,유격수,132,129,1120 1/3,23,0,213,328,72,0.959,0,0,0,
2024,69727,변우혁,KIA,3루수,15,5,74,1,0,6,15,1,0.955,0,0,0,
2024,69727,변우혁,KIA,1루수,53,38,314,2,0,277,11,30,0.993,0,0,0,
2024,78168,서건창,KIA,2루수,34,18,158,1,0,34,51,11,0.988,0,0,0,
2024,78168,서건창,KIA,1루수,51,25,276 2/3,4,0,241,30,22,0.985,0,0,0,
2024,52630,소크라테스,KIA,중견수,53,47,366 2/3,2,0,93,2,0,0.979,0,0,0,
2024,52630,소크라테스,KIA,우익수,4,1,11,1,0,4,0,0,0.8,0,0,0,
2024,52630,소크라테스,KIA,좌익수,115,86,755 1/3,2,0,168,4,1,0.989,0,0,0,
2024,54615,스타우트,KIA,투수,4,4,16,0,0,1,1,0,1,0,0,0,
2024,54664,알드레드,KIA,투수,9,9,43 2/3,1,0,4,7,0,0.917,0,0,0,
2024,77637,양현종,KIA,투수,29,29,171 1/3,0,0,8,18,1,1,0,0,0,
2024,68330,예진원,KIA,좌익수,6,1,19,0,0,7,0,0,1,0,0,0,
2024,68330,예진원,KIA,우익수,5,1,16 2/3,0,0,9,0,0,1,0,0,0,
2024,68330,예진원,KIA,중견수,11,1,23,0,0,6,0,0,1,0,0,0,
2024,69636,오선우,KIA,우익수,2,1,11,1,0,2,0,0,0.667,0,0,0,
2024,69636,오선우,KIA,1루수,1,0,2,0,0,2,1,0,1,0,0,0,
2024,67640,유승철,KIA,투수,5,0,5,0,0,0,0,0,,0,0,0,
2024,50604,유지성,KIA,투수,3,0,2 1/3,1,0,0,0,0,0,0,0,0,
2024,52667,윤도현,KIA,2루수,3,3,24,0,0,2,7,2,1,0,0,0,
2024,52667,윤도현,KIA,3루수,2,2,18,0,0,2,3,1,1,0,0,0,
2024,52667,윤도현,KIA,유격수,2,1,11,0,0,4,1,0,1,0,0,0,
2024,53613,윤영철,KIA,투수,18,18,81 2/3,1,0,2,17,2,0.95,0,0,0,
2024,68619,윤중현,KIA,투수,11,0,10 1/3,0,0,1,1,1,1,0,0,0,
2024,63260,이우성,KIA,좌익수,8,5,33,0,0,8,0,0,1,0,0,0,
2024,63260,이우성,KIA,우익수,25,22,162,2,0,34,0,0,0.944,0,0,0,
2024,63260,이우성,KIA,1루수,87,79,670 1/3,6,0,609,36,61,0.991,0,0,0,
2024,51648,이의리,KIA,투수,4,4,13 1/3,1,0,1,2,1,0.75,0,0,0,
2024,65665,이준영,KIA,투수,56,0,35,0,0,2,3,1,1,0,0,0,
2024,64560,이창진,KIA,우익수,38,22,175,1,0,31,0,0,0.969,0,0,0,
2024,64560,이창진,KIA,좌익수,56,33,309 1/3,0,0,85,0,0,1,0,0,0,
2024,64560,이창진,KIA,중견수,1,1,5,0,0,1,0,0,1,0,0,0,
2024,62951,이형범,KIA,투수,16,0,15,0,0,4,1,1,1,0,0,0,
2024,62754,임기영,KIA,투수,37,3,46,0,0,0,6,0,1,0,0,0,
2024,50641,장재혁,KIA,투수,1,0,1 1/3,0,0,0,0,0,,0,0,0,
2024,63950,장현식,KIA,투수,75,0,75 1/3,0,1,5,17,1,1,0,0,0,
2024,66609,전상현,KIA,투수,66,0,66,1,0,2,7,0,0.9,0,0,0,
2024,50662,정해영,KIA,투수,53,0,50 2/3,0,0,3,5,1,1,0,0,0,
2024,66606,최원준,KIA,중견수,93,82,624,4,0,163,2,1,0.976,0,0,0,
2024,66606,최원준,KIA,우익수,96,29,399,0,0,69,3,0,1,0,0,0,
2024,66606,최원준,KIA,1루수,1,0,1,0,0,1,0,0,1,0,0,0,
2024,66606,최원준,KIA,좌익수,1,0,0,0,0,0,0,0,,0,0,0,
