YEAR,PLAYER_ID,PLAYER_NAME,TEAM_ID,AVG,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SAC,SF
2024,53827,에레디아,SSG,0.36,136,591,541,82,195,31,1,21,291,118,0,9
2024,53827,에레디아,SSG,0.36,136,591,541,82,195,31,1,21,291,118,0,9
2024,60558,오태곤,SSG,0.275,117,288,247,43,68,16,0,9,111,36,6,3
2024,53892,이로운,SSG,,3,0,0,0,0,0,0,0,0,0,0,0
2024,79456,이지영,SSG,0.279,123,432,398,45,111,11,1,5,139,50,7,2
2024,50820,전의산,SSG,0.088,34,63,57,3,5,0,0,1,8,3,0,1
2024,54812,정준재,SSG,0.307,88,240,215,40,66,8,5,1,87,23,3,0
2024,54815,정현승,SSG,0.241,23,31,29,1,7,0,0,1,10,4,0,0
2024,51897,조병현,SSG,,3,0,0,0,0,0,0,0,0,0,0,0
2024,51865,조형우,SSG,0.242,19,38,33,4,8,0,0,0,8,4,0,0
2024,69804,채현우,SSG,,1,0,0,0,0,0,0,0,0,0,0,0
2024,69802,최경모,SSG,0.171,50,50,35,12,6,0,0,0,6,0,7,0
2024,65157,최민창,SSG,0,7,3,3,2,0,0,0,0,0,0,0,0
2024,68805,최상민,SSG,0.167,43,13,12,9,2,2,0,0,4,1,0,0
2024,75847,최정,SSG,0.291,129,550,468,93,136,27,2,37,278,107,0,7
2024,68868,최준우,SSG,0.24,18,34,25,2,6,2,0,0,8,5,0,0
2024,50854,최지훈,SSG,0.275,125,543,483,89,133,22,7,11,202,49,6,2
2024,51817,추신수,SSG,0.281,78,302,253,40,71,14,1,5,102,37,2,6
2024,69813,하재훈,SSG,0.248,107,317,290,40,72,19,0,10,121,36,2,5
2024,68092,한두솔,SSG,,1,0,0,0,0,0,0,0,0,0,0,0
2024,62895,한유섬,SSG,0.235,132,523,464,64,109,29,0,24,210,87,1,3
2024,50840,현원회,SSG,0,1,1,1,0,0,0,0,0,0,0,0,0
2025,63123,강승호,두산,0.236,115,400,360,51,85,19,3,8,134,37,2,3
2025,51269,강현구,두산,0,1,2,2,0,0,0,0,0,0,0,0,0
2025,72523,고효준,두산,,1,0,0,0,0,0,0,0,0,0,0,0
2025,66112,김기연,두산,0.247,100,245,219,19,54,9,0,2,69,24,4,2
2025,69238,김대한,두산,0.194,16,37,36,1,7,0,0,1,10,5,0,0
2025,52267,김동준,두산,0.237,36,100,93,8,22,3,0,2,31,10,1,0
2025,53554,김민석,두산,0.228,95,247,228,21,52,7,3,1,68,21,2,3
2025,65269,김민혁,두산,0.118,10,21,17,2,2,0,0,1,5,1,0,0
2025,55216,김성재,두산,0,1,1,1,0,0,0,0,0,0,0,0,0
2025,63257,김인태,두산,0.213,106,225,183,17,39,10,1,3,60,25,0,1
2025,74206,김재호,두산,,1,0,0,0,0,0,0,0,0,0,0,0
2025,78224,김재환,두산,0.241,103,407,344,42,83,13,2,13,139,50,0,2
2025,68830,김정우,두산,,1,0,0,0,0,0,0,0,0,0,0,0
2025,55226,김준상,두산,0.2,9,17,15,1,3,1,0,0,4,0,1,0
2025,54263,김택연,두산,,5,0,0,0,0,0,0,0,0,0,0,0
2025,55221,김한중,두산,,1,0,0,0,0,0,0,0,0,0,0,0
2025,68269,김호준,두산,,1,0,0,0,0,0,0,0,0,0,0,0
2025,54219,류현준,두산,0.136,17,22,22,2,3,0,0,0,3,1,0,0
2025,64468,박계범,두산,0.263,94,198,175,23,46,9,2,1,62,27,7,1
2025,53204,박민준,두산,0,7,2,2,0,0,0,0,0,0,0,0,0
2025,51298,박성재,두산,0,6,7,7,0,0,0,0,0,0,0,0,0
2025,68249,박신지,두산,,1,0,0,0,0,0,0,0,0,0,0,0
2025,55252,박준순,두산,0.284,91,298,282,34,80,11,2,4,107,19,2,3
2025,66928,박준영,두산,0.225,41,126,111,9,25,8,0,1,36,10,1,1
2025,50204,박지훈,두산,0.417,37,55,48,11,20,4,0,1,27,8,1,0
2025,67266,박치국,두산,,1,0,0,0,0,0,0,0,0,0,0,0
2025,51203,안재석,두산,0.319,35,147,135,25,43,16,1,4,73,20,1,0
2025,64153,양석환,두산,0.248,72,294,262,32,65,16,0,8,105,31,0,3
2025,76232,양의지,두산,0.337,130,517,454,56,153,27,1,20,242,89,0,6
2025,55215,양재훈,두산,,1,0,0,0,0,0,0,0,0,0,0,0
2025,54205,여동건,두산,0.105,19,21,19,6,2,0,0,0,2,2,0,0
2025,50208,오명진,두산,0.263,107,371,331,38,87,14,4,4,121,41,7,3
2025,55224,이선우,두산,0.182,10,11,11,0,2,1,0,0,3,0,0,0
2025,66291,이영하,두산,,1,0,0,0,0,0,0,0,0,0,0,0
2025,67207,이유찬,두산,0.242,89,311,269,36,65,8,1,1,78,16,6,1
2025,54236,임종성,두산,0.277,33,89,83,7,23,4,0,2,33,11,1,1
2025,63202,장승현,두산,0,4,2,2,0,0,0,0,0,0,0,0,0
2025,54214,전다민,두산,0.083,22,12,12,5,1,0,0,0,1,0,0,0
2025,79231,정수빈,두산,0.258,132,546,462,89,119,16,4,6,161,38,8,4
2025,66209,조수행,두산,0.244,108,140,119,30,29,4,0,0,33,9,7,0
2025,52208,천현재,두산,0,3,3,3,0,0,0,0,0,0,0,0,0
2025,67263,최원준,두산,,1,0,0,0,0,0,0,0,0,0,0,0
2025,68362,추재현,두산,0.222,34,87,81,7,18,3,1,1,26,7,2,0
2025,55208,케이브,두산,0.299,136,593,538,72,161,28,6,16,249,87,0,8
2025,55267,홍민규,두산,,2,0,0,0,0,0,0,0,0,0,0,0
2025,66233,홍성호,두산,0.346,9,27,26,3,9,1,0,2,16,3,0,0
2025,52769,권광민,한화,0.167,15,18,18,2,3,1,0,0,4,0,0,0
2025,53754,김서현,한화,,3,0,0,0,0,0,0,0,0,0,0,0
2025,50711,김승일,한화,,1,0,0,0,0,0,0,0,0,0,0,0
2025,66715,김인환,한화,0.08,10,26,25,2,2,0,0,1,5,3,0,0
2025,63765,김종수,한화,,1,0,0,0,0,0,0,0,0,0,0,0
2025,66704,김태연,한화,0.261,120,340,303,40,79,15,0,3,103,20,6,0
2025,69737,노시환,한화,0.26,144,624,539,97,140,28,2,32,268,101,0,4
2025,55703,리베라토,한화,0.313,62,273,246,41,77,18,2,10,129,39,0,4
2025,53764,문현빈,한화,0.32,141,592,528,71,169,30,2,12,239,80,5,11
2025,67703,박상원,한화,,1,0,0,0,0,0,0,0,0,0,0,0
2025,50709,박정현,한화,0,2,2,2,0,0,0,0,0,0,0,0,0
2025,77532,손아섭,한화,0.288,111,416,372,39,107,22,3,1,138,50,4,2
2025,64006,심우준,한화,0.231,94,275,247,39,57,9,1,2,74,22,7,1
2025,79608,안치홍,한화,0.172,66,196,174,9,30,4,0,2,40,18,4,1
2025,69766,유로결,한화,0.154,20,16,13,1,2,0,0,0,2,0,2,0
2025,69213,윤산흠,한화,,1,0,0,0,0,0,0,0,0,0,0,0
2025,65703,이도윤,한화,0.26,113,277,250,37,65,11,3,1,85,36,10,3
2025,55710,이민재,한화,0,3,4,4,0,0,0,0,0,0,0,0,0
2025,52704,이상혁,한화,0.2,39,12,10,14,2,1,0,0,3,2,1,0
2025,55712,이승현,한화,1,4,1,1,1,1,0,1,0,3,1,0,0
2025,68700,이원석,한화,0.203,129,248,212,60,43,7,0,4,62,24,7,2
2025,76812,이재원,한화,0.2,98,151,125,4,25,2,1,1,32,12,8,3
2025,66657,이진영,한화,0.274,115,366,321,49,88,13,0,11,134,43,0,5
2025,50704,임종찬,한화,0.167,17,35,30,2,5,1,0,1,9,2,0,0
2025,51762,장규현,한화,1,2,2,1,1,1,0,0,0,1,0,0,0
2025,55743,정우주,한화,,3,0,0,0,0,0,0,0,0,0,0,0
2025,54768,조동욱,한화,,2,0,0,0,0,0,0,0,0,0,0,0
2025,79192,채은성,한화,0.288,132,527,480,54,138,27,1,19,224,88,3,0
2025,50707,최인호,한화,0.259,78,159,139,7,36,9,0,2,51,19,1,1
2025,78288,최재훈,한화,0.286,121,348,269,28,77,15,0,1,95,35,10,6
2025,55734,플로리얼,한화,0.271,65,285,258,36,70,18,2,8,116,29,0,2
2025,62700,하주석,한화,0.297,95,305,276,34,82,14,0,4,108,28,11,1
2025,61666,한승혁,한화,,1,0,0,0,0,0,0,0,0,0,0,0
2025,52764,허인서,한화,0.172,20,30,29,2,5,1,0,0,6,2,0,0
2025,54795,황영묵,한화,0.273,117,286,260,40,71,17,1,1,93,22,2,1
2025,61353,고종욱,KIA,0.296,46,123,115,13,34,2,0,3,45,16,0,3
2025,66614,김규성,KIA,0.233,133,222,193,30,45,4,0,3,58,16,5,1
2025,69620,김기훈,KIA,0,2,1,1,0,0,0,0,0,0,0,0,0
2025,60337,김대유,KIA,,1,0,0,0,0,0,0,0,0,0,0,0
2025,52605,김도영,KIA,0.309,30,122,110,20,34,9,0,7,64,27,0,2
2025,67610,김석환,KIA,0.265,47,134,117,14,31,1,2,2,42,16,0,1
2025,78603,김선빈,KIA,0.321,84,308,271,31,87,18,1,3,116,46,2,1
2025,68928,김시훈,KIA,,4,0,0,0,0,0,0,0,0,0,0,0
2025,78122,김태군,KIA,0.258,100,274,236,20,61,10,1,5,88,31,8,3
2025,69516,김현수,KIA,,1,0,0,0,0,0,0,0,0,0,0,0
2025,65653,김호령,KIA,0.283,105,381,332,46,94,26,3,6,144,39,8,1
2025,62947,나성범,KIA,0.268,82,310,261,30,70,16,0,10,116,36,0,1
2025,50657,박민,KIA,0.202,71,105,94,11,19,5,0,1,27,6,3,0
2025,55636,박재현,KIA,0.081,58,69,62,11,5,1,0,0,6,3,0,1
2025,67609,박정우,KIA,0.274,53,75,62,17,17,2,0,0,19,4,0,0
2025,64646,박찬호,KIA,0.287,134,595,516,75,148,18,2,5,185,42,8,6
2025,55637,박헌,KIA,0.083,8,14,12,0,1,0,0,0,1,0,0,0
2025,69727,변우혁,KIA,0.218,47,153,142,11,31,7,0,0,38,17,0,0
2025,78168,서건창,KIA,0.136,10,26,22,1,3,1,0,1,7,2,2,0
2025,69636,오선우,KIA,0.265,124,474,437,58,116,17,1,18,189,56,0,0
2025,55645,위즈덤,KIA,0.236,119,486,424,73,100,20,1,35,227,85,0,6
2025,52667,윤도현,KIA,0.275,40,160,149,24,41,7,2,6,70,17,2,0
2025,55632,이성원,KIA,,1,0,0,0,0,0,0,0,0,0,0,0
2025,65665,이준영,KIA,,1,0,0,0,0,0,0,0,0,0,0,0
2025,64560,이창진,KIA,0.161,37,113,93,11,15,3,0,1,21,9,1,1
2025,66609,전상현,KIA,,1,0,0,0,0,0,0,0,0,0,0,0
2025,50662,정해영,KIA,,1,0,0,0,0,0,0,0,0,0,0,0
2025,53659,정해원,KIA,0.075,24,46,40,5,3,0,0,0,3,0,0,0
2025,55926,정현창,KIA,0.263,16,21,19,4,5,0,0,0,5,0,0,0
2025,63342,조상우,KIA,,2,0,0,0,0,0,0,0,0,0,0,0
2025,66354,주효상,KIA,0.333,8,17,15,1,5,2,0,0,7,1,0,0
2025,65464,최정용,KIA,0.167,4,6,6,0,1,0,0,0,1,0,0,0
2025,72443,최형우,KIA,0.307,133,549,469,74,144,30,1,24,248,86,0,5
2025,63722,한승택,KIA,0.238,15,23,21,3,5,1,0,0,6,0,0,0
2025,51994,한재승,KIA,,2,0,0,0,0,0,0,0,0,0,0,0
2025,68646,한준수,KIA,0.225,103,276,244,33,55,12,1,7,90,26,0,3
2025,65610,황대인,KIA,0.189,18,57,53,3,10,3,0,1,16,8,0,1
2025,52641,황동하,KIA,,3,0,0,0,0,0,0,0,0,0,0,0
2025,62925,강진성,키움,0.182,6,13,11,1,2,0,0,0,2,1,0,0
2025,54344,고영우,키움,0.217,14,26,23,4,5,1,0,0,6,2,1,0
2025,55371,권혁빈,키움,0.1,22,24,20,1,2,0,0,0,2,1,2,0
2025,53312,김건희,키움,0.242,105,344,322,24,78,20,2,3,111,25,7,2
2025,66838,김동엽,키움,0.222,9,29,27,2,6,2,0,0,8,2,0,0
2025,53344,김동헌,키움,0.268,49,91,82,8,22,3,0,0,25,8,0,1
2025,50304,김병휘,키움,0.25,7,6,4,2,1,0,0,0,1,0,0,0
2025,65898,김웅빈,키움,0.083,10,31,24,1,2,0,0,0,2,0,1,0
2025,62332,김재현,키움,0.208,62,128,120,12,25,5,0,0,30,5,4,0
2025,64984,김태진,키움,0.233,94,304,279,27,65,11,2,5,95,25,2,3
2025,52305,박수종,키움,0.143,38,45,42,6,6,0,0,1,9,2,0,0
2025,53301,박윤성,키움,,3,0,0,0,0,0,0,0,0,0,0,0
2025,55394,박정훈,키움,,1,0,0,0,0,0,0,0,0,0,0,0
2025,69328,박주성,키움,,2,0,0,0,0,0,0,0,0,0,0,0
2025,50357,박주홍,키움,0.226,102,283,248,33,56,11,3,3,82,23,2,2
2025,68305,변상권,키움,0.263,12,20,19,2,5,2,0,0,7,4,0,1
2025,53309,서유신,키움,0,6,8,7,0,0,0,0,0,0,0,0,0
2025,65357,송성문,키움,0.315,144,646,574,103,181,37,4,26,304,90,0,3
2025,54394,송지후,키움,0.175,33,86,80,5,14,3,0,1,20,8,0,1
2025,55326,스톤,키움,0.241,22,93,87,4,21,0,0,2,27,15,0,1
2025,69045,알칸타라,키움,,1,0,0,0,0,0,0,0,0,0,0,0
2025,55370,양현종,키움,0.083,12,14,12,1,1,0,0,0,1,0,0,0
2025,55392,어준서,키움,0.238,116,360,324,48,77,9,1,6,106,27,3,1
2025,55393,여동욱,키움,0.132,28,61,53,6,7,1,0,2,14,2,1,0
2025,55339,염승원,키움,0.211,11,21,19,2,4,0,0,0,4,1,0,1
2025,78756,오선진,키움,0.238,99,163,143,15,34,8,0,1,45,19,4,1
2025,54307,원성준,키움,0.174,24,53,46,5,8,1,0,2,15,4,0,0
2025,53302,이승원,키움,0,1,2,2,0,0,0,0,0,0,0,0,0
2025,74163,이용규,키움,0.216,14,41,37,7,8,1,0,0,9,0,1,0
2025,75566,이원석,키움,0.143,5,8,7,1,1,0,0,0,1,0,0,0
2025,54305,이재상,키움,0.5,2,2,2,0,1,0,0,0,1,0,0,0
2025,50167,이주형,키움,0.24,127,514,446,55,107,22,1,11,164,45,3,0
2025,51302,이주형,키움,0.313,11,17,16,2,5,0,0,0,5,2,0,0
2025,55301,이준우,키움,,1,0,0,0,0,0,0,0,0,0,0,0
2025,78135,이형종,키움,0.2,33,82,70,4,14,3,0,2,23,6,2,0
2025,64346,임병욱,키움,0.233,52,140,133,12,31,4,3,2,47,13,1,1
2025,64340,임지열,키움,0.244,102,417,369,51,90,14,2,11,141,50,1,3
2025,51359,장재영,키움,0.143,10,16,14,1,2,0,0,0,2,2,0,0
2025,55397,전태현,키움,0.231,77,207,182,20,42,5,0,0,47,10,3,2
2025,69332,주성원,키움,0.25,58,174,156,21,39,6,0,1,48,12,0,1
2025,52330,주승우,키움,,2,0,0,0,0,0,0,0,0,0,0,0
2025,76267,최주환,키움,0.275,120,506,459,45,126,31,1,12,195,74,0,6
2025,54444,카디네스,키움,0.253,86,361,320,33,81,15,1,7,119,42,0,3
2025,52366,푸이그,키움,0.212,40,172,156,17,33,2,0,6,53,20,0,0
2025,69064,강민성,KT,0.033,25,36,30,0,1,0,0,0,1,1,0,1
2025,68050,강백호,KT,0.265,95,369,321,41,85,18,1,15,150,61,0,1
2025,50066,강현우,KT,0.188,40,78,64,5,12,1,0,1,16,8,3,1
2025,51003,권동진,KT,0.225,123,309,271,34,61,12,3,1,82,25,6,1
2025,51005,김건형,KT,0,2,1,1,0,0,0,0,0,0,0,0,0
2025,54097,김민석,KT,,2,0,0,0,0,0,0,0,0,0,0,0
2025,65048,김민수,KT,,1,0,0,0,0,0,0,0,0,0,0,0
2025,64004,김민혁,KT,0.287,106,417,380,52,109,12,2,0,125,35,4,1
2025,52002,김병준,KT,0.2,9,5,5,2,1,0,0,0,1,0,0,0
2025,79402,김상수,KT,0.254,113,423,355,42,90,14,0,5,119,47,5,7
2025,67025,로하스,KT,0.239,95,384,331,48,79,20,0,14,141,43,0,4
2025,64007,문상철,KT,0.214,79,209,173,22,37,6,1,5,60,20,3,3
2025,55046,박건우,KT,,2,0,0,0,0,0,0,0,0,0,0,0
2025,73113,박경수,KT,,1,0,0,0,0,0,0,0,0,0,0,0
2025,69056,박민석,KT,0.263,19,21,19,5,5,1,1,0,8,1,0,0
2025,52060,박영현,KT,,5,0,0,0,0,0,0,0,0,0,0,0
2025,64166,배정대,KT,0.204,99,276,240,25,49,11,2,2,70,28,7,3
2025,69041,손동현,KT,,1,0,0,0,0,0,0,0,0,0,0,0
2025,64012,송민섭,KT,,3,0,0,0,0,0,0,0,0,0,0,0
2025,55013,스티븐슨,KT,0.262,39,168,149,26,39,12,0,3,60,14,1,0
2025,67006,안치영,KT,0.227,47,56,44,9,10,1,0,1,14,6,4,1
2025,52001,안현민,KT,0.334,112,482,395,72,132,19,4,22,225,80,0,3
2025,55005,오서진,KT,,3,0,0,0,0,0,0,0,0,0,0,0
2025,64504,오윤석,KT,0.256,77,184,156,30,40,8,1,0,50,19,8,1
2025,73117,우규민,KT,,2,0,0,0,0,0,0,0,0,0,0,0
2025,51013,유준규,KT,0.118,35,41,34,13,4,2,0,0,6,3,0,0
2025,50092,윤준혁,KT,0.059,28,18,17,4,1,1,0,0,2,0,1,0
2025,69054,이상동,KT,,2,0,0,0,0,0,0,0,0,0,0,0
2025,67048,이정현,KT,,2,0,0,0,0,0,0,0,0,0,0,0
2025,67644,이정훈,KT,0.258,59,148,132,20,34,4,0,4,50,14,0,0
2025,68504,이호연,KT,0.343,32,75,70,8,24,7,0,1,34,8,1,0
2025,78548,장성우,KT,0.247,129,480,413,44,102,13,0,14,157,58,2,8
2025,64115,장준원,KT,0.207,73,154,140,10,29,3,0,1,35,11,5,1
2025,66706,장진혁,KT,0.209,86,157,139,19,29,3,1,4,46,19,4,1
2025,68089,조대현,KT,0.187,64,90,75,7,14,4,0,0,18,11,6,0
2025,65060,주권,KT,,2,0,0,0,0,0,0,0,0,0,0,0
2025,79140,최동환,KT,,1,0,0,0,0,0,0,0,0,0,0,0
2025,51007,최성민,KT,0.105,32,21,19,3,2,0,0,0,2,2,1,0
2025,79240,허경민,KT,0.283,114,481,420,47,119,18,0,4,149,44,3,4
2025,76313,황재균,KT,0.275,112,424,385,50,106,19,0,7,146,48,1,2
2025,69100,구본혁,LG,0.286,131,397,343,41,98,16,2,1,121,38,12,0
2025,67504,김민수,LG,0.182,13,13,11,0,2,0,0,0,2,1,0,1
2025,52105,김성우,LG,0.2,7,5,5,0,1,0,0,0,1,1,0,0
2025,55167,김영우,LG,,4,0,0,0,0,0,0,0,0,0,0,0
2025,66162,김주성,LG,0.2,16,17,15,3,3,0,0,1,6,1,0,0
2025,62558,김준태,LG,1,2,2,1,1,1,0,0,0,1,0,0,0
2025,75867,김진성,LG,,5,0,0,0,0,0,0,0,0,0,0,0
2025,51154,김진수,LG,,1,0,0,0,0,0,0,0,0,0,0,0
2025,76290,김현수,LG,0.298,140,552,483,66,144,24,0,12,204,90,0,1
2025,54166,김현종,LG,0.4,10,6,5,3,2,1,0,0,3,0,0,0
2025,69102,문보경,LG,0.276,141,607,515,91,142,21,1,24,237,108,0,9
2025,68119,문성주,LG,0.305,135,542,475,57,145,20,2,3,178,70,0,9
2025,52121,문정빈,LG,0.167,21,33,30,5,5,0,0,2,11,4,0,0
2025,55164,박관우,LG,0.264,39,58,53,12,14,2,0,2,22,13,0,1
2025,79365,박동원,LG,0.253,139,523,451,57,114,25,0,22,205,76,3,5
2025,53139,박명근,LG,,5,0,0,0,0,0,0,0,0,0,0,0
2025,62415,박해민,LG,0.276,144,544,442,80,122,18,2,3,153,43,22,4
2025,65109,백승현,LG,,3,0,0,0,0,0,0,0,0,0,0,0
2025,54156,손용준,LG,0.2,9,16,15,3,3,0,0,0,3,1,0,0
2025,68110,송찬의,LG,0.211,66,166,147,18,31,9,1,3,51,20,1,1
2025,65207,신민재,LG,0.313,135,538,463,87,145,15,7,1,177,61,6,4
2025,53123,오스틴,LG,0.313,116,499,425,82,133,25,1,31,253,95,0,11
2025,79109,오지환,LG,0.253,127,472,419,57,106,24,1,16,180,62,7,6
2025,51526,우강훈,LG,,2,0,0,0,0,0,0,0,0,0,0,0
2025,50106,유영찬,LG,0,11,2,1,0,0,0,0,0,0,0,0,0
2025,51100,이영빈,LG,0.208,44,75,72,12,15,1,1,3,27,9,1,1
2025,61145,이우찬,LG,,1,0,0,0,0,0,0,0,0,0,0,0
2025,69134,이정용,LG,,8,0,0,0,0,0,0,0,0,0,0,0
2025,52154,이주헌,LG,0.219,76,156,128,22,28,3,0,4,43,9,2,0
2025,69108,이지강,LG,,6,0,0,0,0,0,0,0,0,0,0,0
2025,63950,장현식,LG,,6,0,0,0,0,0,0,0,0,0,0,0
2025,50054,천성호,LG,0.237,83,199,173,24,41,9,2,1,57,17,4,0
2025,65905,최승민,LG,0,19,6,5,6,0,0,0,0,0,0,0,0
2025,52103,최원영,LG,0.282,119,115,103,37,29,5,0,0,34,2,3,1
2025,63248,함덕주,LG,,3,0,0,0,0,0,0,0,0,0,0,0
2025,50108,함창건,LG,0.188,15,36,32,2,6,2,0,0,8,2,0,1
2025,66108,홍창기,LG,0.287,51,215,174,32,50,4,0,1,57,16,2,4
2025,54567,강성우,롯데,,1,0,0,0,0,0,0,0,0,0,0,0
2025,54506,강승구,롯데,0,1,1,1,0,0,0,0,0,0,0,0,0
2025,69517,고승민,롯데,0.271,121,538,469,71,127,21,2,4,164,45,6,4
2025,63543,구승민,롯데,,1,0,0,0,0,0,0,0,0,0,0,0
2025,65522,김강현,롯데,,1,0,0,0,0,0,0,0,0,0,0,0
2025,52504,김동혁,롯데,0.225,93,114,89,19,20,4,1,0,26,6,4,0
2025,77564,김민성,롯데,0.243,96,254,214,25,52,13,0,3,74,35,2,1
2025,76430,김상수,롯데,,1,0,0,0,0,0,0,0,0,0,0,0
2025,62528,김원중,롯데,,8,0,0,0,0,0,0,0,0,0,0,0
2025,51551,나승엽,롯데,0.229,105,392,328,40,75,12,2,9,118,44,3,1
2025,62931,노진혁,롯데,0.27,28,69,63,11,17,1,2,1,25,5,0,0
2025,54529,레이예스,롯데,0.326,144,643,573,75,187,44,1,13,272,107,0,9
2025,55509,박건우,롯데,0.667,6,3,3,1,2,0,0,0,2,1,0,0
2025,62802,박승욱,롯데,0.19,54,92,84,10,16,3,0,0,19,5,2,0
2025,55563,박재엽,롯데,0.286,9,16,14,2,4,1,0,1,8,3,0,0
2025,54503,박준우,롯데,,1,0,0,0,0,0,0,0,0,0,0,0
2025,69594,박진,롯데,,1,0,0,0,0,0,0,0,0,0,0,0
2025,55530,박찬형,롯데,0.341,48,148,129,21,44,8,2,3,65,19,0,1
2025,51528,손성빈,롯데,0.145,51,69,62,6,9,0,0,1,12,3,2,0
2025,50150,손호영,롯데,0.25,97,375,328,39,82,12,0,4,106,41,11,4
2025,69508,신윤후,롯데,0.167,12,13,12,1,2,0,0,0,2,0,1,0
2025,61102,유강남,롯데,0.274,110,350,303,35,83,18,0,5,116,38,3,5
2025,52591,윤동희,롯데,0.282,97,399,330,54,93,21,1,9,143,53,3,6
2025,67588,윤성빈,롯데,,1,0,0,0,0,0,0,0,0,0,0,0
2025,50608,이인한,롯데,,4,0,0,0,0,0,0,0,0,0,0,0
2025,55511,이태경,롯데,0,2,1,1,0,0,0,0,0,0,0,0,0
2025,54598,이호준,롯데,0.242,99,153,132,20,32,7,4,3,56,23,3,1
2025,68507,장두성,롯데,0.262,118,284,248,51,65,3,3,0,74,25,7,2
2025,68205,전민재,롯데,0.287,101,369,331,39,95,15,0,5,125,34,10,2
2025,78513,전준우,롯데,0.293,114,472,410,50,120,26,1,8,172,70,3,6
2025,68518,정보근,롯데,0.186,93,152,129,4,24,4,1,1,33,15,4,0
2025,68242,정철원,롯데,,2,0,0,0,0,0,0,0,0,0,0,0
2025,54537,정현수,롯데,,3,0,0,0,0,0,0,0,0,0,0,0
2025,60523,정훈,롯데,0.216,77,200,185,14,40,11,0,2,57,11,2,0
2025,52516,조세진,롯데,0.143,12,9,7,1,1,0,0,0,1,0,0,0
2025,62884,최항,롯데,0.167,8,7,6,1,1,0,0,0,1,1,0,0
2025,55506,한승현,롯데,0.059,19,19,17,1,1,0,0,0,1,1,0,1
2025,52568,한태양,롯데,0.274,108,267,230,42,63,14,2,2,87,22,3,0
2025,50500,황성빈,롯데,0.256,79,273,246,43,63,4,4,1,78,22,3,2
2025,54908,고승완,NC,0.2,17,11,10,5,2,0,0,0,2,0,0,0
2025,63963,권희동,NC,0.246,136,456,358,56,88,24,0,6,130,39,8,2
2025,69980,김범준,NC,0,1,1,1,0,0,0,0,0,0,0,0,0
2025,68900,김영규,NC,,1,0,0,0,0,0,0,0,0,0,0,0
2025,51903,김정호,NC,0.444,8,11,9,3,4,0,0,0,4,0,1,0
2025,51907,김주원,NC,0.289,144,624,539,98,156,26,8,15,243,65,4,2
2025,55995,김태훈,NC,,1,0,0,0,0,0,0,0,0,0,0,0
2025,50902,김한별,NC,0.313,76,72,64,14,20,2,0,0,22,5,2,0
2025,68912,김형준,NC,0.232,127,415,362,51,84,10,1,18,150,55,3,2
2025,51344,김휘집,NC,0.249,142,500,429,64,107,18,2,17,180,56,2,2
2025,54944,데이비슨,NC,0.293,112,439,386,63,113,18,0,36,239,97,0,14
2025,66965,도태훈,NC,0.182,61,98,77,9,14,4,1,1,23,8,6,0
2025,65949,류진욱,NC,,3,0,0,0,0,0,0,0,0,0,0,0
2025,79215,박건우,NC,0.289,124,442,384,43,111,24,1,9,164,67,1,5
2025,62907,박민우,NC,0.302,117,468,404,64,122,25,8,3,172,67,4,4
2025,62244,박세혁,NC,0.163,48,93,86,8,14,3,0,2,23,10,0,1
2025,50996,박시원,NC,0.204,52,60,54,12,11,2,0,1,16,4,1,0
2025,50906,박영빈,NC,0.25,16,5,4,8,1,0,0,0,1,1,0,0
2025,53992,박한결,NC,0.118,8,19,17,2,2,0,0,2,8,3,0,0
2025,64995,배재환,NC,,2,0,0,0,0,0,0,0,0,0,0,0
2025,69995,서호철,NC,0.266,103,292,263,25,70,7,1,3,88,30,10,4
2025,67962,소이현,NC,,2,0,0,0,0,0,0,0,0,0,0,0
2025,54904,손주환,NC,,2,0,0,0,0,0,0,0,0,0,0,0
2025,69203,송승환,NC,0.2,13,15,15,0,3,1,0,0,4,2,0,0
2025,50901,안인산,NC,0,4,7,6,0,0,0,0,0,0,1,0,1
2025,64022,안중열,NC,0.143,33,60,49,2,7,3,0,0,10,6,1,0
2025,68904,오영수,NC,0.232,67,179,155,14,36,5,0,3,50,23,0,0
2025,51996,오태양,NC,0.25,14,13,12,6,3,0,0,0,3,1,0,0
2025,63260,이우성,NC,0.25,105,337,300,28,75,22,1,3,108,33,1,3
2025,69969,전사민,NC,,1,0,0,0,0,0,0,0,0,0,0,0
2025,67905,천재환,NC,0.238,129,294,261,47,62,10,3,6,96,31,6,5
2025,66606,최원준,NC,0.242,126,449,413,62,100,13,3,6,137,44,2,5
2025,69992,최정원,NC,0.275,91,155,120,40,33,3,0,0,36,11,4,1
2025,64101,한석현,NC,0.195,61,138,113,18,22,5,0,3,36,21,4,2
2025,50903,한재환,NC,0.185,16,31,27,2,5,0,0,0,5,4,0,0
2025,50600,홍종표,NC,0.164,62,85,73,16,12,0,0,0,12,3,4,1
2025,74540,강민호,삼성,0.269,127,465,412,37,111,23,1,12,172,71,1,7
2025,62404,구자욱,삼성,0.319,142,616,529,106,169,43,2,19,273,96,1,8
2025,54401,김대호,삼성,,1,0,0,0,0,0,0,0,0,0,0,0
2025,69442,김도환,삼성,0.286,6,14,14,3,4,1,0,0,5,1,0,0
2025,67449,김성윤,삼성,0.331,127,538,456,92,151,29,9,6,216,61,10,2
