player_id,구분,H,2B,3B,HR,BB,HBP,SO,WP,BK,AVG
68220,"2,3루",1,1,0,0,1,0,0,0,0,0.250
68220,3루,2,0,0,1,2,0,1,1,0,0.333
68220,주자있음,36,7,1,3,25,3,32,4,1,0.203
68220,득점권,16,3,1,2,18,1,18,2,1,0.182
68220,0-0,6,2,0,0,0,1,0,0,1,0.167
68220,1-0,11,3,0,1,0,0,0,1,0,0.393
68220,2-0,2,0,0,1,0,0,0,0,0,0.500
68220,3-0,1,1,0,0,4,0,0,0,0,1.000
68220,0-1,6,1,1,0,0,0,0,0,0,0.150
68220,1-1,21,6,0,3,0,1,0,0,0,0.412
68220,2-1,3,0,0,0,0,0,0,0,0,0.130
68220,3-1,2,0,0,0,19,0,0,0,0,0.182
68220,0-2,7,1,0,0,0,0,14,0,0,0.189
68220,1-2,8,1,0,1,0,1,37,0,0,0.104
68220,2-2,20,1,0,1,0,2,31,3,0,0.244
68220,3-2,9,2,0,0,35,0,24,0,0,0.145
68220,1회,21,2,0,2,10,0,19,1,0,0.250
68220,2회,18,4,0,1,10,3,23,1,0,0.222
68220,3회,10,1,0,2,10,0,19,0,0,0.143
68220,4회,20,2,1,2,8,2,15,0,0,0.247
68220,5회,12,4,0,0,11,0,17,1,0,0.188
68220,6회,10,3,0,0,6,0,7,1,0,0.200
68220,7회,4,2,0,0,1,0,6,0,1,0.235
68220,8회,1,0,0,0,2,0,0,0,0,0.200
68220,1~3회,49,7,0,5,30,3,61,2,0,0.209
68220,4~6회,42,9,1,2,25,2,39,2,0,0.215
68220,7회이후,5,2,0,0,3,0,6,0,1,0.227
68220,1번타자,8,2,0,0,13,0,17,0,1,0.148
68220,2번타자,10,1,0,2,7,0,15,0,0,0.164
68220,3번타자,15,1,0,2,6,1,9,2,0,0.268
68220,4번타자,14,3,0,1,5,0,10,0,0,0.259
68220,5번타자,10,2,0,0,9,1,5,1,0,0.213
68220,6번타자,10,3,0,0,0,1,11,0,0,0.189
68220,7번타자,9,1,1,0,6,0,13,0,0,0.191
68220,8번타자,7,2,0,1,8,1,13,1,0,0.179
68220,9번타자,13,3,0,1,4,1,13,0,0,0.317
68220,상위(1~2번),18,3,0,2,20,0,32,0,1,0.157
68220,중심(3~5번),39,6,0,3,20,2,24,3,0,0.248
68220,하위(6~9번),39,9,1,2,18,3,50,1,0,0.217
68220,좌타자,54,13,0,3,38,2,56,1,1,0.220
68220,우타자,42,5,1,4,20,3,50,3,0,0.204
68220,0아웃,28,2,0,2,23,2,36,1,0,0.190
68220,1아웃,41,8,0,5,13,1,35,1,1,0.253
68220,2아웃,27,8,1,0,22,2,35,2,0,0.189
63543,주자없음,33,5,0,2,9,1,33,0,0,0.256
63543,1루,14,2,0,1,3,1,9,1,0,0.318
63543,"1,2루",7,1,0,0,4,1,11,0,0,0.219
63543,만루,1,0,0,0,3,0,4,0,0,0.083
63543,"1,3루",1,0,0,1,1,0,3,0,0,0.167
63543,2루,7,0,0,0,7,2,3,1,0,0.467
63543,"2,3루",1,0,0,0,1,0,2,0,0,0.200
63543,3루,1,0,0,0,1,0,1,0,0,0.333
63543,주자있음,32,3,0,2,20,4,33,2,0,0.274
63543,득점권,18,1,0,1,17,3,24,1,0,0.247
63543,0-0,14,2,0,1,0,2,0,0,0,0.452
63543,1-0,5,1,0,0,0,0,0,1,0,0.357
63543,2-0,1,0,0,0,0,0,0,0,0,0.333
63543,3-0,0,0,0,0,4,0,0,0,0,0.000
63543,0-1,8,1,0,1,0,2,0,0,0,0.364
63543,1-1,9,2,0,1,0,1,0,0,0,0.360
63543,2-1,3,0,0,0,0,0,0,0,0,0.300
63543,3-1,2,0,0,0,11,0,0,0,0,0.400
63543,0-2,4,0,0,0,0,0,7,0,0,0.250
63543,1-2,6,0,0,0,0,0,29,0,0,0.140
63543,2-2,9,1,0,0,0,0,17,0,0,0.214
63543,3-2,4,1,0,1,14,0,13,1,0,0.118
63543,6회,6,2,0,0,0,1,5,0,0,0.286
63543,7회,18,0,0,2,5,0,17,0,0,0.290
63543,8회,34,5,0,2,16,4,35,1,0,0.248
63543,9회,2,1,0,0,5,0,5,0,0,0.154
63543,연장,5,0,0,0,3,0,4,1,0,0.385
63543,4~6회,6,2,0,0,0,1,5,0,0,0.286
63543,7회이후,59,6,0,4,29,4,61,2,0,0.262
63543,1번타자,7,0,0,0,4,2,9,0,0,0.250
63543,2번타자,9,2,0,0,4,0,10,1,0,0.310
63543,3번타자,9,0,0,0,4,0,3,0,0,0.310
63543,4번타자,8,1,0,1,2,0,6,1,0,0.308
63543,5번타자,8,2,0,1,4,0,8,0,0,0.276
63543,6번타자,3,0,0,0,2,1,11,0,0,0.115
63543,7번타자,11,2,0,2,3,1,2,0,0,0.478
63543,8번타자,4,0,0,0,4,1,8,0,0,0.138
63543,9번타자,6,1,0,0,2,0,9,0,0,0.222
63543,상위(1~2번),16,2,0,0,8,2,19,1,0,0.281
63543,중심(3~5번),25,3,0,2,10,0,17,1,0,0.298
63543,하위(6~9번),24,3,0,2,11,3,30,0,0,0.229
63543,좌타자,29,3,0,1,12,1,43,0,0,0.220
63543,우타자,36,5,0,3,17,4,23,2,0,0.316
63543,0아웃,19,3,0,2,6,4,21,0,0,0.260
63543,1아웃,21,3,0,0,14,0,22,0,0,0.244
63543,2아웃,25,2,0,2,9,1,23,2,0,0.287
65933,주자없음,19,2,0,3,10,0,36,0,0,0.153
65933,1루,9,1,0,0,3,0,12,0,0,0.250
65933,"1,2루",5,0,0,1,2,0,3,0,0,0.500
65933,만루,0,0,0,0,1,0,0,0,0,0.000
65933,"1,3루",0,0,0,0,0,0,0,0,0,0.000
65933,2루,2,0,0,0,0,0,4,0,0,0.222
65933,"2,3루",1,0,0,0,0,0,1,0,0,0.500
65933,3루,2,0,0,0,0,0,0,0,0,1.000
65933,주자있음,19,1,0,1,6,0,20,0,0,0.302
65933,득점권,10,0,0,1,3,0,8,0,0,0.370
65933,0-0,6,2,0,0,0,0,0,0,0,0.353
65933,1-0,4,0,0,1,0,0,0,0,0,0.400
65933,2-0,0,0,0,0,0,0,0,0,0,0.000
65933,3-0,0,0,0,0,3,0,0,0,0,-
65933,0-1,6,0,0,0,0,0,0,0,0,0.375
65933,1-1,6,0,0,1,0,0,0,0,0,0.375
65933,2-1,2,0,0,0,0,0,0,0,0,0.286
65933,3-1,0,0,0,0,4,0,0,0,0,0.000
65933,0-2,2,0,0,0,0,0,12,0,0,0.095
65933,1-2,4,0,0,0,0,0,19,0,0,0.093
65933,2-2,6,1,0,1,0,0,17,0,0,0.176
65933,3-2,2,0,0,1,9,0,8,0,0,0.118
65933,1회,4,0,0,2,2,0,5,0,0,0.154
65933,2회,2,0,0,0,6,0,12,0,0,0.077
65933,3회,10,2,0,0,0,0,10,0,0,0.303
65933,4회,3,0,0,0,3,0,11,0,0,0.100
65933,5회,11,0,0,2,2,0,6,0,0,0.333
65933,6회,2,0,0,0,0,0,6,0,0,0.118
65933,7회,6,1,0,0,2,0,3,0,0,0.429
65933,8회,0,0,0,0,1,0,3,0,0,0.000
65933,9회,0,0,0,0,0,0,0,0,0,0.000
65933,1~3회,16,2,0,2,8,0,27,0,0,0.188
65933,4~6회,16,0,0,2,5,0,23,0,0,0.200
65933,7회이후,6,1,0,0,3,0,6,0,0,0.273
65933,1번타자,4,0,0,0,2,0,5,0,0,0.160
65933,2번타자,3,1,0,0,4,0,9,0,0,0.143
65933,3번타자,4,0,0,2,2,0,6,0,0,0.174
65933,4번타자,4,1,0,1,2,0,11,0,0,0.182
65933,5번타자,1,0,0,0,0,0,6,0,0,0.048
65933,6번타자,5,0,0,0,1,0,8,0,0,0.250
65933,7번타자,9,0,0,0,1,0,2,0,0,0.450
65933,8번타자,6,1,0,1,2,0,5,0,0,0.333
65933,9번타자,2,0,0,0,2,0,4,0,0,0.118
65933,상위(1~2번),7,1,0,0,6,0,14,0,0,0.152
